season,week,home_team_x,home_points,away_team_x,away_points,spread,margin,PREDICTION
2021,2,Iowa State,17.0,Iowa,27.0,-4.0,10.0,-7.91796875
2021,2,Rice,7.0,Houston,44.0,7.5,37.0,7.4163848178801555
2021,2,New Mexico,34.0,New Mexico State,25.0,-19.5,-9.0,-10.634765625
2021,2,SMU,35.0,North Texas,12.0,-22.5,-23.0,-25.300725147619048
2021,2,Arkansas State,50.0,Memphis,55.0,5.5,5.0,3.4417292312912378
2021,2,Troy,13.0,Liberty,21.0,3.0,8.0,4.944389767715206
2021,2,Mississippi State,24.0,NC State,10.0,1.5,-14.0,6.606499142715206
2021,2,Arkansas,40.0,Texas,21.0,6.0,-19.0,-10.4140625
2021,2,Miami,25.0,Appalachian State,23.0,-7.5,-2.0,-3.049115659065934
2021,2,Florida International,17.0,Texas State,23.0,-2.0,6.0,1.048828125
2021,2,Wisconsin,34.0,Eastern Michigan,7.0,-26.0,-27.0,-25.210769192857143
2021,2,North Carolina,59.0,Georgia State,17.0,-26.0,-42.0,-20.948938238095227
2021,2,Kentucky,35.0,Missouri,28.0,-5.5,-7.0,-4.52734375
2021,2,Michigan,31.0,Washington,10.0,-6.5,-21.0,-17.787109375
2021,2,Arizona,14.0,San Diego State,38.0,-1.5,24.0,17.30859375
2021,2,Colorado State,21.0,Vanderbilt,24.0,-6.5,3.0,0.142578125
2021,2,BYU,26.0,Utah,17.0,7.0,-9.0,4.1554659024819625
2021,2,USC,28.0,Stanford,42.0,-17.5,14.0,-2.029871943131867
2021,2,Arizona State,37.0,UNLV,10.0,-34.5,-27.0,-33.20072305595238
2021,2,Oregon State,45.0,Hawai'i,27.0,-11.0,-18.0,-15.965487003630935
2021,3,Louisville,42.0,UCF,35.0,7.0,-7.0,10.845211034436856
2021,3,Illinois,17.0,Maryland,20.0,7.0,3.0,3.748046875
2021,3,Miami,17.0,Michigan State,38.0,-7.0,21.0,2.514702784340667
2021,3,Pittsburgh,41.0,Western Michigan,44.0,-14.5,3.0,-18.049007998635517
2021,3,Temple,3.0,Boston College,28.0,15.0,25.0,20.95863091920364
2021,3,Indiana,24.0,Cincinnati,38.0,4.0,14.0,-4.027236089569588
2021,3,Texas A&M,34.0,New Mexico,0.0,-30.0,-34.0,-33.055167918772895
2021,3,Buffalo,25.0,Coastal Carolina,28.0,14.0,3.0,5.989526963576031
2021,3,West Virginia,27.0,Virginia Tech,21.0,-2.0,-6.0,2.702202267715206
2021,3,Army,52.0,Connecticut,21.0,-34.5,-31.0,-24.786088998901086
2021,3,Oklahoma,23.0,Nebraska,16.0,-22.5,-7.0,-12.446346920421243
2021,3,Michigan,63.0,Northern Illinois,10.0,-27.5,-53.0,-41.88750776932212
2021,3,Colorado,0.0,Minnesota,30.0,-2.5,30.0,20.65625
2021,3,Kansas State,38.0,Nevada,17.0,1.5,-21.0,-12.306181272710623
2021,3,Notre Dame,27.0,Purdue,13.0,-7.5,-14.0,-5.943359375
2021,3,Ohio State,41.0,Tulsa,20.0,-24.5,-21.0,-21.901540761263732
2021,3,Florida,29.0,Alabama,31.0,14.0,2.0,11.928980088576031
2021,3,Kansas,7.0,Baylor,45.0,17.0,38.0,22.761918833608277
2021,3,Wake Forest,35.0,Florida State,14.0,-4.5,-21.0,-4.666015625
2021,3,Iowa,30.0,Kent State,7.0,-22.5,-23.0,-25.209850488278388
2021,3,Clemson,14.0,Georgia Tech,8.0,-27.5,-6.0,-25.55809233965202
2021,3,Washington State,14.0,USC,45.0,7.0,31.0,22.119571266721653
2021,3,UMass,28.0,Eastern Michigan,42.0,22.0,14.0,25.260227241058036
2021,3,Louisiana Tech,37.0,SMU,39.0,11.0,2.0,7.636334319867268
2021,3,Arkansas,45.0,Georgia Southern,10.0,-23.0,-35.0,-31.241843863553115
2021,3,Wyoming,45.0,Ball State,12.0,-6.5,-33.0,-17.962890625
2021,3,Duke,30.0,Northwestern,23.0,2.5,-7.0,2.9024514104304124
2021,3,Memphis,31.0,Mississippi State,29.0,3.5,-2.0,-2.985082411423969
2021,3,Toledo,6.0,Colorado State,22.0,-14.5,16.0,2.0418747161172233
2021,3,Washington,52.0,Arkansas State,3.0,-17.5,-49.0,-30.562471986263763
2021,3,Liberty,45.0,Old Dominion,17.0,-27.5,-28.0,-27.525450238461534
2021,3,Marshall,38.0,East Carolina,42.0,-10.0,4.0,-16.23129084401552
2021,3,UT San Antonio,27.0,Middle Tennessee,13.0,-11.5,-14.0,-13.521428272619044
2021,3,San Diego State,33.0,Utah,31.0,8.0,-2.0,2.9141087115889186
2021,3,Southern Mississippi,9.0,Troy,21.0,11.0,12.0,9.050181499006444
2021,3,Texas Tech,54.0,Florida International,21.0,-20.5,-33.0,-17.236903193131866
2021,3,Georgia State,20.0,Charlotte,9.0,-4.5,-11.0,-11.701171875
2021,3,Georgia,40.0,South Carolina,13.0,-31.5,-27.0,-29.63591927234433
2021,3,Penn State,28.0,Auburn,20.0,-4.0,-8.0,-6.72265625
2021,3,LSU,49.0,Central Michigan,21.0,-19.5,-28.0,-22.60650317042125
2021,3,North Texas,6.0,UAB,40.0,12.5,34.0,-3.023821930132731
2021,3,North Carolina,59.0,Virginia,39.0,-7.5,-20.0,-14.00390625
2021,3,Air Force,45.0,Utah State,49.0,-9.0,4.0,3.00390625
2021,3,Texas,58.0,Rice,0.0,-26.0,-58.0,-26.308488567399262
2021,3,Vanderbilt,23.0,Stanford,41.0,12.5,18.0,19.147730088576033
2021,3,Ole Miss,61.0,Tulane,21.0,-14.0,-40.0,-29.66015625
2021,3,Boise State,20.0,Oklahoma State,21.0,-3.5,1.0,0.1015625
2021,3,BYU,27.0,Arizona State,17.0,3.0,-10.0,-5.509119662417525
2021,3,UNLV,3.0,Iowa State,48.0,32.0,45.0,33.23763678691144
2021,3,UCLA,37.0,Fresno State,40.0,-11.0,3.0,-4.375
2021,3,Hawai'i,13.0,San José State,17.0,8.0,4.0,5.174043445860825
2021,4,Appalachian State,31.0,Marshall,30.0,-7.0,-1.0,-3.101678215842489
2021,4,Charlotte,42.0,Middle Tennessee,39.0,-2.5,-3.0,1.24609375
2021,4,Virginia,17.0,Wake Forest,37.0,-3.5,20.0,8.7265625
2021,4,Syracuse,24.0,Liberty,21.0,6.5,-3.0,7.645254398507737
2021,4,Fresno State,38.0,UNLV,30.0,-30.0,-8.0,-17.93893767032966
2021,4,Army,23.0,Miami (OH),10.0,-7.5,-13.0,-10.562923905064073
2021,4,Utah State,3.0,Boise State,27.0,9.5,24.0,18.830185785430412
2021,4,Wisconsin,13.0,Notre Dame,41.0,-6.0,28.0,14.29296875
2021,4,Northwestern,35.0,Ohio,6.0,-13.5,-29.0,-22.84059063635531
2021,4,Minnesota,10.0,Bowling Green,14.0,-30.5,4.0,-7.612709692948714
2021,4,TCU,34.0,SMU,42.0,-9.5,8.0,-2.025390625
2021,4,Central Michigan,31.0,Florida International,27.0,-12.0,-4.0,-8.113856318131866
2021,4,Mississippi State,25.0,LSU,28.0,1.5,3.0,4.359375
2021,4,Boston College,41.0,Missouri,34.0,-1.0,-7.0,-3.36328125
2021,4,Texas,70.0,Texas Tech,35.0,-9.0,-35.0,-18.575910342550245
2021,4,Vanderbilt,0.0,Georgia,62.0,36.0,62.0,35.802828297671816
2021,4,Coastal Carolina,53.0,UMass,3.0,-36.0,-50.0,-43.25853488369945
2021,4,Ball State,12.0,Toledo,22.0,4.5,10.0,7.86328125
2021,4,Western Michigan,23.0,San José State,3.0,-2.5,-20.0,-8.228515625
2021,4,Eastern Michigan,59.0,Texas State,21.0,-7.5,-38.0,-25.946578352106226
2021,4,Utah,24.0,Washington State,13.0,-15.0,-11.0,-12.875287534065931
2021,4,Arkansas,20.0,Texas A&M,10.0,4.5,-10.0,-4.462890625
2021,4,Baylor,31.0,Iowa State,29.0,7.0,-2.0,0.341796875
2021,4,NC State,27.0,Clemson,21.0,10.5,-6.0,-1.83784441341108
2021,4,Memphis,28.0,UT San Antonio,31.0,-3.0,3.0,-10.117079839569588
2021,4,Connecticut,22.0,Wyoming,24.0,31.5,2.0,8.807209901488406
2021,4,Iowa,24.0,Colorado State,14.0,-23.5,-10.0,-15.447381340842485
2021,4,Purdue,13.0,Illinois,9.0,-10.5,-4.0,-8.529871943131868
2021,4,Maryland,37.0,Kent State,16.0,-13.0,-21.0,-18.828240715842487
2021,4,Michigan,20.0,Rutgers,13.0,-20.5,-7.0,-12.33318138626373
2021,4,Florida State,23.0,Louisville,31.0,-1.5,8.0,4.252983517715206
2021,4,Auburn,34.0,Georgia State,24.0,-27.5,-10.0,-19.1698727947802
2021,4,Duke,52.0,Kansas,33.0,-16.5,-19.0,-18.889706295421245
2021,4,Tulsa,41.0,Arkansas State,34.0,-14.5,-7.0,-14.726390681776556
2021,4,Georgia Southern,20.0,Louisiana,28.0,14.5,8.0,9.084737998012887
2021,4,Old Dominion,34.0,Buffalo,35.0,13.0,1.0,7.313038302152062
2021,4,Stanford,24.0,UCLA,35.0,4.0,11.0,15.553872428145619
2021,4,Houston,28.0,Navy,20.0,-20.0,-8.0,-17.88355938635531
2021,4,South Carolina,10.0,Kentucky,16.0,4.5,6.0,6.34222751672165
2021,4,Michigan State,23.0,Nebraska,20.0,-3.5,-3.0,-4.9921875
2021,4,Oklahoma State,31.0,Kansas State,20.0,-6.0,-11.0,-7.117015681776556
2021,4,Florida,38.0,Tennessee,14.0,-19.0,-24.0,-19.935203238553107
2021,4,Louisiana Tech,24.0,North Texas,17.0,-10.5,-7.0,-12.819853147710623
2021,4,Alabama,63.0,Southern Mississippi,14.0,-45.0,-49.0,-42.05926354239906
2021,4,Georgia Tech,45.0,North Carolina,22.0,14.5,-23.0,-11.247831554139175
2021,4,Ohio State,59.0,Akron,7.0,-48.5,-52.0,-44.521067155677386
2021,4,Oklahoma,16.0,West Virginia,13.0,-17.5,-3.0,-9.345071954487178
2021,4,New Mexico State,21.0,Hawai'i,41.0,17.0,20.0,22.52820503344331
2021,4,Western Kentucky,31.0,Indiana,33.0,9.5,2.0,6.201710177152062
2021,4,Louisiana Monroe,29.0,Troy,16.0,23.5,-13.0,25.980315377811934
2021,4,Tulane,21.0,UAB,28.0,-2.5,7.0,5.085553069867268
2021,4,Air Force,31.0,Florida Atlantic,7.0,-3.5,-24.0,-18.12890625
2021,4,UTEP,20.0,New Mexico,13.0,2.5,-7.0,-3.522407107284794
2021,4,Washington,31.0,California,24.0,-7.5,-7.0,1.388671875
2021,4,BYU,35.0,South Florida,27.0,-23.5,-8.0,-14.54986605650181
2021,4,Arizona State,35.0,Colorado,13.0,-14.0,-22.0,-22.398668931684984
2021,4,USC,27.0,Oregon State,45.0,-11.0,18.0,5.904296875
2021,4,Oregon,41.0,Arizona,19.0,-29.5,-22.0,-27.776891419871795
2021,5,Miami,28.0,Virginia,30.0,-3.5,2.0,-4.275390625
2021,5,Tulsa,10.0,Houston,45.0,-3.5,35.0,-5.373046875
2021,5,Maryland,14.0,Iowa,51.0,3.0,37.0,21.966049988644688
2021,5,Utah State,20.0,BYU,34.0,8.0,14.0,10.728623285430412
2021,5,Missouri,24.0,Tennessee,62.0,-2.5,38.0,21.41015625
2021,5,TCU,27.0,Texas,32.0,4.0,5.0,5.052242284436856
2021,5,Georgia,37.0,Arkansas,0.0,-16.5,-37.0,-25.67113214135073
2021,5,Illinois,24.0,Charlotte,14.0,-10.5,-10.0,-3.9863321527060385
2021,5,UMass,7.0,Toledo,45.0,27.0,38.0,31.171367672184317
2021,5,Temple,34.0,Memphis,31.0,11.0,-3.0,4.687007909436856
2021,5,Buffalo,17.0,Western Michigan,24.0,7.0,7.0,1.526743999006444
2021,5,Purdue,13.0,Minnesota,20.0,-2.5,7.0,-2.859375
2021,5,North Carolina,38.0,Duke,7.0,-19.5,-31.0,-14.476850034065933
2021,5,Wisconsin,17.0,Michigan,38.0,-2.5,21.0,2.2109375
2021,5,Georgia Tech,21.0,Pittsburgh,52.0,3.0,31.0,19.43359375
2021,5,Wake Forest,37.0,Louisville,34.0,-7.0,-3.0,-2.890625
2021,5,Colorado,14.0,USC,37.0,9.0,23.0,8.67488949205155
2021,5,Georgia State,16.0,Appalachian State,45.0,10.0,29.0,23.375645962582485
2021,5,Notre Dame,13.0,Cincinnati,24.0,2.0,11.0,2.322265625
2021,5,Coastal Carolina,59.0,Louisiana Monroe,6.0,-33.5,-53.0,-44.18346757582388
2021,5,Northern Illinois,27.0,Eastern Michigan,20.0,-1.5,-7.0,-4.248046875
2021,5,Kansas State,31.0,Oklahoma,37.0,12.5,6.0,5.29296875
2021,5,Florida Atlantic,58.0,Florida International,21.0,-10.5,-37.0,-11.066006511172153
2021,5,Rutgers,13.0,Ohio State,52.0,15.0,39.0,27.25204654784043
2021,5,Boise State,31.0,Nevada,41.0,-3.5,10.0,7.171875
2021,5,Stanford,31.0,Oregon,24.0,8.5,-7.0,1.574157301158507
2021,5,East Carolina,52.0,Tulane,29.0,3.0,-23.0,-12.117220238273765
2021,5,Navy,34.0,UCF,30.0,15.0,-4.0,0.8991911230128886
2021,5,West Virginia,20.0,Texas Tech,23.0,-7.5,3.0,-14.268843977106217
2021,5,Akron,17.0,Ohio,34.0,9.5,17.0,9.340874142715206
2021,5,Miami (OH),28.0,Central Michigan,17.0,1.5,-11.0,-6.2734375
2021,5,Florida State,33.0,Syracuse,30.0,-5.5,-3.0,-5.19921875
2021,5,Kent State,27.0,Bowling Green,20.0,-16.5,-7.0,-11.704446954487176
2021,5,Alabama,42.0,Ole Miss,21.0,-15.0,-21.0,-19.14654398846153
2021,5,South Carolina,23.0,Troy,14.0,-6.5,-9.0,-7.906996886355311
2021,5,SMU,41.0,South Florida,17.0,-21.0,-24.0,-20.208812556776554
2021,5,Georgia Southern,59.0,Arkansas State,33.0,-2.0,-26.0,-12.806640625
2021,5,Ball State,28.0,Army,16.0,10.0,-12.0,-1.9360389655631431
2021,5,California,6.0,Washington State,21.0,-7.5,15.0,6.465015568223444
2021,5,UT San Antonio,24.0,UNLV,17.0,-21.5,-7.0,-10.725356261355312
2021,5,Kentucky,20.0,Florida,13.0,7.5,-7.0,-2.127768196854381
2021,5,NC State,34.0,Louisiana Tech,27.0,-17.5,-7.0,-12.598231318131866
2021,5,New Mexico,10.0,Air Force,38.0,11.5,28.0,21.499400249006445
2021,5,Rice,24.0,Southern Mississippi,19.0,-1.5,-5.0,-0.34662585728479367
2021,5,Oklahoma State,24.0,Baylor,14.0,-4.0,-10.0,-8.318359375
2021,5,Iowa State,59.0,Kansas,7.0,-34.5,-52.0,-39.198854121977874
2021,5,Middle Tennessee,34.0,Marshall,28.0,10.5,-6.0,2.067590514734538
2021,5,UAB,12.0,Liberty,36.0,-3.0,24.0,11.846733517715206
2021,5,Texas A&M,22.0,Mississippi State,26.0,-7.0,4.0,-9.6640625
2021,5,Nebraska,56.0,Northwestern,7.0,-11.5,-49.0,-12.763671875
2021,5,Penn State,24.0,Indiana,0.0,-12.5,-24.0,1.48828125
2021,5,Vanderbilt,30.0,Connecticut,28.0,-14.5,-2.0,-7.471450011355311
2021,5,Michigan State,48.0,Western Kentucky,31.0,-10.5,-17.0,-9.604942530966053
2021,5,Clemson,19.0,Boston College,13.0,-14.5,-6.0,-9.315203522435887
2021,5,South Alabama,18.0,Louisiana,20.0,12.0,2.0,14.450326328640468
2021,5,UTEP,28.0,Old Dominion,21.0,-5.5,-7.0,-5.27734375
2021,5,LSU,19.0,Auburn,24.0,-3.0,5.0,2.921875
2021,5,Oregon State,27.0,Washington,24.0,-2.5,-3.0,-1.4921875
2021,5,UCLA,23.0,Arizona State,42.0,-3.0,19.0,-5.228515625
2021,5,San José State,37.0,New Mexico State,31.0,-25.5,-6.0,-23.132759908699622
2021,5,Hawai'i,27.0,Fresno State,24.0,10.5,-3.0,2.1821789271520626
2021,6,Tulane,22.0,Houston,40.0,6.5,18.0,12.1015625
2021,6,Arkansas State,20.0,Coastal Carolina,52.0,20.0,32.0,26.011334319867277
2021,6,Cincinnati,52.0,Temple,3.0,-30.0,-49.0,-36.63703788379113
2021,6,Florida International,33.0,Charlotte,45.0,3.5,12.0,7.086967892715206
2021,6,Arizona State,28.0,Stanford,10.0,-13.5,-18.0,-13.52734375
2021,6,Toledo,20.0,Northern Illinois,22.0,-13.0,2.0,-3.9357783066849787
2021,6,Bowling Green,20.0,Akron,35.0,-14.0,15.0,7.7421875
2021,6,Florida,42.0,Vanderbilt,0.0,-39.0,-42.0,-41.585492192032916
2021,6,Tennessee,45.0,South Carolina,20.0,-10.5,-25.0,-19.375887285059484
2021,6,Ohio State,66.0,Maryland,17.0,-21.5,-49.0,-34.54328788379118
2021,6,Rutgers,13.0,Michigan State,31.0,4.0,18.0,13.207138910430412
2021,6,Baylor,45.0,West Virginia,20.0,-1.0,-25.0,-4.014594607284794
2021,6,Ole Miss,52.0,Arkansas,51.0,-5.0,-1.0,1.1640625
2021,6,Texas,48.0,Oklahoma,55.0,4.0,7.0,-1.2512609508286063
2021,6,Duke,27.0,Georgia Tech,31.0,4.5,4.0,-0.12201648228479367
2021,6,Marshall,20.0,Old Dominion,13.0,-21.0,-7.0,-9.486328125
2021,6,Louisville,33.0,Virginia,34.0,-2.5,1.0,-3.595703125
2021,6,BYU,17.0,Boise State,26.0,-6.0,9.0,2.02734375
2021,6,UAB,31.0,Florida Atlantic,14.0,-3.5,-17.0,-11.783203125
2021,6,Illinois,0.0,Wisconsin,24.0,12.0,24.0,15.927503816886599
2021,6,North Carolina,25.0,Florida State,35.0,-17.5,10.0,-0.3179000227106221
2021,6,Syracuse,37.0,Wake Forest,40.0,6.0,3.0,7.349271156456187
2021,6,Ohio,27.0,Central Michigan,30.0,5.0,3.0,3.0489357854304124
2021,6,Colorado State,32.0,San José State,14.0,-3.5,-18.0,3.876953125
2021,6,Liberty,41.0,Middle Tennessee,13.0,-20.0,-28.0,-21.110409420421245
2021,6,Navy,24.0,SMU,31.0,13.5,7.0,7.906080890728093
2021,6,Eastern Michigan,13.0,Miami (OH),12.0,2.5,-1.0,2.578125
2021,6,Auburn,10.0,Georgia,34.0,14.5,24.0,17.842827267715208
2021,6,Western Michigan,20.0,Ball State,45.0,-12.5,25.0,7.581224750183154
2021,6,UMass,27.0,Connecticut,13.0,3.0,-14.0,-1.9071727322847938
2021,6,Missouri,48.0,North Texas,35.0,-18.5,-13.0,-12.447265625
2021,6,Iowa,23.0,Penn State,20.0,-2.5,-3.0,-1.03125
2021,6,Washington State,31.0,Oregon State,24.0,4.0,-7.0,-5.743749458209692
2021,6,UCF,20.0,East Carolina,16.0,-10.0,-4.0,-8.156849750993556
2021,6,Western Kentucky,46.0,UT San Antonio,52.0,-3.5,6.0,3.431640625
2021,6,Troy,27.0,Georgia Southern,24.0,-5.5,-3.0,-2.564453125
2021,6,Air Force,24.0,Wyoming,14.0,-5.5,-10.0,-2.240234375
2021,6,Texas Tech,31.0,TCU,52.0,2.5,21.0,13.345703125
2021,6,Kent State,48.0,Buffalo,38.0,-7.0,-10.0,-11.127700011355312
2021,6,Southern Mississippi,13.0,UTEP,26.0,1.5,13.0,7.977592892715206
2021,6,Texas State,33.0,South Alabama,31.0,4.0,-2.0,-1.7143843977106221
2021,6,Nebraska,29.0,Michigan,32.0,2.5,3.0,2.193359375
2021,6,Kentucky,42.0,LSU,21.0,-2.0,-21.0,-2.296875
2021,6,Virginia Tech,29.0,Notre Dame,32.0,-1.0,3.0,0.21104516043041266
2021,6,Louisiana Monroe,21.0,Georgia State,55.0,16.0,34.0,26.738388910430416
2021,6,Texas A&M,41.0,Alabama,38.0,18.5,-3.0,3.8898099281456187
2021,6,USC,26.0,Utah,42.0,-3.0,16.0,-5.962890625
2021,6,Tulsa,35.0,Memphis,29.0,-3.0,-6.0,-6.762533821854381
2021,6,San Diego State,31.0,New Mexico,7.0,-19.5,-24.0,-23.692384568040286
2021,6,Arizona,16.0,UCLA,34.0,16.0,18.0,18.749431223342803
2021,6,Nevada,55.0,New Mexico State,28.0,-28.5,-27.0,-34.28430066996337
2021,7,Louisiana,41.0,Appalachian State,13.0,4.0,-28.0,-16.264163965563142
2021,7,South Alabama,41.0,Georgia Southern,14.0,-2.5,-27.0,-11.716796875
2021,7,Memphis,35.0,Navy,17.0,-11.0,-18.0,-16.187156363553107
2021,7,Syracuse,14.0,Clemson,17.0,13.5,3.0,9.168291731291237
2021,7,North Texas,21.0,Marshall,49.0,11.0,28.0,24.005797926158515
2021,7,Oregon,24.0,California,17.0,-13.5,-7.0,-17.63625939771062
2021,7,San José State,13.0,San Diego State,19.0,9.5,6.0,6.8607283740064435
2021,7,Arkansas,23.0,Auburn,38.0,-4.5,15.0,3.67578125
2021,7,LSU,49.0,Florida,42.0,12.5,-7.0,2.8235575501649497
2021,7,Missouri,14.0,Texas A&M,35.0,11.5,21.0,16.841012777481964
2021,7,Buffalo,27.0,Ohio,26.0,-7.5,-1.0,-4.164809386355311
2021,7,Indiana,15.0,Michigan State,20.0,3.5,5.0,6.296875
2021,7,South Florida,31.0,Tulsa,32.0,7.0,1.0,2.467934928145619
2021,7,Cincinnati,56.0,UCF,21.0,-21.5,-35.0,-27.442440670421245
2021,7,Texas,24.0,Oklahoma State,32.0,-3.5,8.0,1.458984375
2021,7,Northwestern,21.0,Rutgers,7.0,2.5,-14.0,-5.6875
2021,7,Minnesota,30.0,Nebraska,23.0,4.5,-7.0,-2.833984375
2021,7,Virginia,48.0,Duke,0.0,-10.5,-48.0,-27.12956953686355
2021,7,Eastern Michigan,31.0,Ball State,38.0,1.0,7.0,3.3692482854304124
2021,7,Miami (OH),34.0,Akron,21.0,-20.0,-13.0,-18.75942198855311
2021,7,Texas State,28.0,Troy,31.0,7.5,3.0,4.353199380366339
2021,7,Western Michigan,64.0,Kent State,31.0,-7.0,-33.0,-20.616268795421245
2021,7,Central Michigan,26.0,Toledo,23.0,5.0,-3.0,-0.0026605364239683515
2021,7,Colorado,34.0,Arizona,0.0,-6.0,-34.0,-22.962890625
2021,7,Georgia,30.0,Kentucky,13.0,-21.5,-17.0,-16.23207823855311
2021,7,Northern Illinois,34.0,Bowling Green,26.0,-9.0,-8.0,-7.532284420421244
2021,7,Wyoming,0.0,Fresno State,17.0,3.0,17.0,11.465874142715206
2021,7,North Carolina,45.0,Miami,42.0,-7.5,-3.0,-4.404296875
2021,7,Iowa,7.0,Purdue,24.0,-11.5,17.0,-7.591796875
2021,7,Virginia Tech,7.0,Pittsburgh,28.0,6.5,21.0,18.059731803145617
2021,7,Old Dominion,20.0,Western Kentucky,43.0,13.5,23.0,20.47308689172165
2021,7,Baylor,38.0,BYU,24.0,-5.5,-14.0,-10.38671875
2021,7,Southern Mississippi,0.0,UAB,34.0,17.0,34.0,27.398545160430416
2021,7,Kansas,14.0,Texas Tech,41.0,18.5,27.0,21.97596274900644
2021,7,South Carolina,21.0,Vanderbilt,20.0,-18.5,-1.0,-5.816693784065934
2021,7,UT San Antonio,45.0,Rice,0.0,-17.0,-45.0,-26.560546875
2021,7,Mississippi State,9.0,Alabama,49.0,17.5,40.0,30.187147543866256
2021,7,Louisiana Monroe,31.0,Liberty,28.0,32.5,-3.0,7.794030117051549
2021,7,New Mexico,7.0,Colorado State,36.0,13.0,29.0,12.81589892218428
2021,7,UNLV,24.0,Utah State,28.0,7.0,4.0,5.036186642715206
2021,7,Washington State,34.0,Stanford,31.0,-1.0,-3.0,-1.09375
2021,7,Tennessee,26.0,Ole Miss,31.0,1.0,5.0,5.521592035430412
2021,7,Oklahoma,52.0,TCU,31.0,-12.5,-21.0,-15.578610353905567
2021,7,Kansas State,20.0,Iowa State,33.0,6.5,13.0,6.889317837582475
2021,7,Boston College,7.0,NC State,33.0,3.0,26.0,18.47265625
2021,7,Wisconsin,20.0,Army,14.0,-14.0,-6.0,-10.66796875
2021,7,Washington,17.0,UCLA,24.0,-1.5,7.0,5.701171875
2021,7,UTEP,19.0,Louisiana Tech,3.0,6.5,-16.0,-8.515409679139175
2021,7,Boise State,17.0,Air Force,24.0,-3.0,7.0,4.818359375
2021,7,Utah,35.0,Arizona State,21.0,-1.5,-14.0,-9.146484375
2021,7,Nevada,34.0,Hawai'i,17.0,-14.0,-17.0,-15.034984431776554
2021,8,Appalachian State,30.0,Coastal Carolina,27.0,4.5,-3.0,-5.567328982284794
2021,8,Arkansas State,27.0,Louisiana,28.0,18.0,1.0,10.575449226323455
2021,8,SMU,55.0,Tulane,26.0,-14.0,-29.0,-25.228056272710624
2021,8,Charlotte,9.0,Florida Atlantic,38.0,6.5,29.0,1.0538109793041257
2021,8,UNLV,20.0,San José State,27.0,6.0,7.0,6.734658506359895
2021,8,Connecticut,13.0,Middle Tennessee,44.0,14.0,31.0,16.33918255016495
2021,8,UCF,24.0,Memphis,7.0,-1.0,-17.0,-11.825848893708763
2021,8,Utah State,26.0,Colorado State,24.0,3.0,-2.0,-0.7068486674129398
2021,8,Arizona,16.0,Washington,21.0,17.0,5.0,22.194359293210088
2021,8,Navy,20.0,Cincinnati,27.0,28.5,7.0,17.639595107116
2021,8,Army,56.0,Wake Forest,70.0,3.0,14.0,7.2421875
2021,8,Bowling Green,24.0,Eastern Michigan,55.0,4.0,31.0,17.216796875
2021,8,Central Michigan,38.0,Northern Illinois,39.0,-6.0,1.0,-3.427734375
2021,8,Kansas,23.0,Oklahoma,35.0,38.5,12.0,18.333630919203625
2021,8,Texas Tech,24.0,Kansas State,25.0,1.0,1.0,-0.022411134990831694
2021,8,Michigan,33.0,Northwestern,7.0,-23.5,-26.0,-21.372875056776554
2021,8,Florida State,59.0,UMass,3.0,-35.5,-56.0,-42.9873976562269
2021,8,Penn State,18.0,Illinois,20.0,-24.5,2.0,-6.9718532612637345
2021,8,Virginia Tech,36.0,Syracuse,41.0,-3.5,5.0,-3.859375
2021,8,Ohio,27.0,Kent State,34.0,5.5,7.0,1.8192740518727177
2021,8,Georgia State,28.0,Texas State,16.0,-10.5,-12.0,-6.373621943131867
2021,8,Purdue,13.0,Wisconsin,30.0,3.5,17.0,12.985405392715206
2021,8,Washington State,19.0,BYU,21.0,3.5,2.0,3.506889767715206
2021,8,UCLA,31.0,Oregon,34.0,-1.0,3.0,3.6827786781456187
2021,8,Iowa State,24.0,Oklahoma State,21.0,-7.0,-3.0,-15.080139573841494
2021,8,Toledo,34.0,Western Michigan,15.0,1.5,-19.0,0.5264210177152062
2021,8,Pittsburgh,27.0,Clemson,17.0,-3.5,-10.0,-5.353515625
2021,8,Ball State,17.0,Miami (OH),24.0,-3.5,7.0,5.181640625
2021,8,California,26.0,Colorado,3.0,-8.5,-23.0,-13.810546875
2021,8,Wyoming,3.0,New Mexico,14.0,-20.0,11.0,-1.306640625
2021,8,Akron,10.0,Buffalo,45.0,13.5,35.0,29.643716178145624
2021,8,Minnesota,34.0,Maryland,16.0,-4.0,-18.0,-10.130859375
2021,8,Ole Miss,31.0,LSU,17.0,-9.0,-14.0,-8.90625
2021,8,UAB,24.0,Rice,30.0,-23.5,6.0,-22.294122397344317
2021,8,Vanderbilt,6.0,Mississippi State,45.0,20.5,39.0,33.44875863343588
2021,8,North Texas,26.0,Liberty,35.0,21.0,9.0,13.114849944867268
2021,8,Houston,31.0,East Carolina,24.0,-13.5,-7.0,-9.552734375
2021,8,Louisville,28.0,Boston College,14.0,-4.0,-14.0,-3.0546875
2021,8,Air Force,14.0,San Diego State,20.0,-3.0,6.0,2.505859375
2021,8,Louisiana Monroe,41.0,South Alabama,31.0,13.5,-10.0,0.8451033740064444
2021,8,South Florida,34.0,Temple,14.0,-1.5,-20.0,-7.974501714569588
2021,8,Florida International,19.0,Western Kentucky,34.0,16.5,15.0,19.481007052152066
2021,8,Louisiana Tech,16.0,UT San Antonio,45.0,5.5,29.0,16.491910730297683
