id,season,week,neutral_site,home_team_x,home_conference,home_points,home_pregame_elo,away_team_x,away_conference,away_points,away_pregame_elo,spread,margin
401260157.0,2020.0,15.0,False,Mississippi State,SEC,10.0,1461.0,Auburn,SEC,24.0,1804.0,5.5,14.0
401249431.0,2020.0,15.0,False,UCLA,Pac-12,38.0,1526.0,USC,Pac-12,43.0,1698.0,3.5,5.0
401234572.0,2020.0,15.0,False,Virginia Tech,ACC,33.0,1506.0,Virginia,ACC,15.0,1559.0,-3.0,-18.0
401249435.0,2020.0,15.0,False,BYU,FBS Independents,28.0,1950.0,San Diego State,Mountain West,14.0,1618.0,-16.5,-14.0
401249432.0,2020.0,15.0,False,Oregon State,Pac-12,24.0,1427.0,Stanford,Pac-12,27.0,1481.0,2.5,3.0
401249036.0,2020.0,15.0,False,New Mexico,Mountain West,49.0,1172.0,Fresno State,Mountain West,39.0,1489.0,14.5,-10.0
401249038.0,2020.0,15.0,False,Hawai'i,Mountain West,38.0,1398.0,UNLV,Mountain West,21.0,1149.0,-18.5,-17.0
401240101.0,2020.0,16.0,False,Marshall,Conference USA,13.0,1582.0,UAB,Conference USA,22.0,1506.0,-4.5,9.0
401249854.0,2020.0,16.0,True,Buffalo,Mid-American,28.0,1747.0,Ball State,Mid-American,38.0,1504.0,-12.5,10.0
401269382.0,2020.0,16.0,False,Rutgers,Big Ten,21.0,1340.0,Nebraska,Big Ten,28.0,1504.0,6.5,7.0
401249434.0,2020.0,16.0,False,USC,Pac-12,24.0,1695.0,Oregon,Pac-12,31.0,1833.0,-3.0,7.0
401262060.0,2020.0,16.0,True,Iowa State,Big 12,21.0,1899.0,Oklahoma,Big 12,27.0,1961.0,5.5,6.0
401247349.0,2020.0,16.0,True,Ohio State,Big Ten,22.0,2119.0,Northwestern,Big Ten,10.0,1643.0,-16.5,-12.0
401260158.0,2020.0,16.0,False,Tennessee,SEC,13.0,1504.0,Texas A&M,SEC,34.0,1820.0,13.5,21.0
401269375.0,2020.0,16.0,False,Utah,Pac-12,45.0,1685.0,Washington State,Pac-12,28.0,1541.0,-11.5,-17.0
401265699.0,2020.0,16.0,False,Army,FBS Independents,10.0,1573.0,Air Force,Mountain West,7.0,1677.0,2.5,-3.0
401267166.0,2020.0,16.0,False,Mississippi State,SEC,51.0,1460.0,Missouri,SEC,32.0,1558.0,1.5,-19.0
401267165.0,2020.0,16.0,False,LSU,SEC,53.0,1757.0,Ole Miss,SEC,48.0,1598.0,1.0,-5.0
401269384.0,2020.0,16.0,False,Wisconsin,Big Ten,20.0,1862.0,Minnesota,Big Ten,17.0,1626.0,-10.5,-3.0
401256001.0,2020.0,16.0,True,Notre Dame,FBS Independents,10.0,1962.0,Clemson,ACC,34.0,2191.0,11.0,24.0
401249043.0,2020.0,16.0,True,San José State,Mountain West,34.0,1513.0,Boise State,Mountain West,20.0,1708.0,6.5,-14.0
401269381.0,2020.0,16.0,False,Penn State,Big Ten,56.0,1691.0,Illinois,Big Ten,21.0,1399.0,-16.0,-35.0
401269376.0,2020.0,16.0,False,UCLA,Pac-12,47.0,1529.0,Stanford,Pac-12,48.0,1482.0,-6.5,1.0
401237074.0,2020.0,16.0,True,Florida,SEC,46.0,1877.0,Alabama,SEC,52.0,2351.0,16.0,6.0
401264085.0,2020.0,16.0,False,Cincinnati,American Athletic,27.0,1935.0,Tulsa,American Athletic,24.0,1539.0,-13.5,-3.0
401269378.0,2020.0,16.0,False,Oregon State,Pac-12,33.0,1426.0,Arizona State,Pac-12,46.0,1712.0,7.5,13.0
401282714.0,2021.0,1.0,False,Illinois,Big Ten,30.0,1392.0,Nebraska,Big Ten,22.0,1503.0,6.5,-8.0
401286187.0,2021.0,1.0,False,Fresno State,Mountain West,45.0,1465.0,Connecticut,FBS Independents,0.0,1223.0,-27.5,-45.0
401309833.0,2021.0,1.0,False,UCLA,Pac-12,44.0,1517.0,Hawai'i,Mountain West,10.0,1466.0,-17.5,-34.0
401282049.0,2021.0,1.0,False,New Mexico State,FBS Independents,3.0,1261.0,UTEP,Conference USA,30.0,1222.0,9.5,27.0
401300995.0,2021.0,1.0,False,UCF,American Athletic,36.0,1648.0,Boise State,Mountain West,31.0,1602.0,-6.5,-5.0
401282607.0,2021.0,1.0,False,NC State,ACC,45.0,1460.0,South Florida,American Athletic,0.0,1251.0,-19.0,-45.0
401300993.0,2021.0,1.0,False,Appalachian State,Sun Belt,33.0,1659.0,East Carolina,American Athletic,19.0,1403.0,-9.0,-14.0
401281952.0,2021.0,1.0,False,Tennessee,SEC,38.0,1489.0,Bowling Green,Mid-American,6.0,1041.0,-37.0,-32.0
401282789.0,2021.0,1.0,False,Minnesota,Big Ten,31.0,1585.0,Ohio State,Big Ten,45.0,1905.0,14.0,14.0
401309937.0,2021.0,1.0,False,Virginia Tech,ACC,17.0,1535.0,North Carolina,ACC,10.0,1725.0,5.5,-7.0
401282052.0,2021.0,1.0,False,Charlotte,Conference USA,31.0,1366.0,Duke,ACC,28.0,1295.0,6.5,-3.0
401282608.0,2021.0,1.0,False,Wake Forest,ACC,42.0,1519.0,Old Dominion,Conference USA,10.0,1303.0,-32.5,-32.0
401282782.0,2021.0,1.0,False,Northwestern,Big Ten,21.0,1639.0,Michigan State,Big Ten,38.0,1424.0,-3.0,17.0
401287894.0,2021.0,1.0,False,Oklahoma,Big 12,40.0,1875.0,Tulane,American Athletic,35.0,1597.0,-31.0,-5.0
401282815.0,2021.0,1.0,False,Wisconsin,Big Ten,10.0,1745.0,Penn State,Big Ten,16.0,1668.0,-5.5,6.0
401282772.0,2021.0,1.0,False,Michigan,Big Ten,47.0,1591.0,Western Michigan,Mid-American,14.0,1510.0,-16.5,-33.0
401281947.0,2021.0,1.0,False,Kentucky,SEC,45.0,1550.0,Louisiana Monroe,Sun Belt,10.0,1101.0,-31.0,-35.0
401309601.0,2021.0,1.0,False,Georgia State,Sun Belt,10.0,1410.0,Army,FBS Independents,43.0,1549.0,-2.5,33.0
401287889.0,2021.0,1.0,True,Kansas State,Big 12,24.0,1447.0,Stanford,Pac-12,7.0,1491.0,-3.0,-17.0
401282822.0,2021.0,1.0,False,Rutgers,Big Ten,61.0,1393.0,Temple,American Athletic,14.0,1304.0,-14.0,-47.0
401309838.0,2021.0,1.0,False,Oregon,Pac-12,31.0,1698.0,Fresno State,Mountain West,24.0,1566.0,-19.5,-7.0
401281943.0,2021.0,1.0,False,Arkansas,SEC,38.0,1417.0,Rice,Conference USA,17.0,1447.0,-19.5,-21.0
401282764.0,2021.0,1.0,False,Maryland,Big Ten,30.0,1380.0,West Virginia,Big 12,24.0,1549.0,2.5,-6.0
401281942.0,2021.0,1.0,True,Miami,ACC,13.0,1607.0,Alabama,SEC,44.0,2099.0,19.5,31.0
401282723.0,2021.0,1.0,False,Iowa,Big Ten,34.0,1805.0,Indiana,Big Ten,6.0,1650.0,-3.5,-28.0
401300996.0,2021.0,1.0,False,Cincinnati,American Athletic,49.0,1784.0,Miami (OH),Mid-American,14.0,1426.0,-22.5,-35.0
401282174.0,2021.0,1.0,False,Navy,American Athletic,7.0,1380.0,Marshall,Conference USA,49.0,1535.0,3.0,42.0
401282612.0,2021.0,1.0,False,Pittsburgh,ACC,51.0,1543.0,UMass,FBS Independents,7.0,1061.0,-37.5,-44.0
401281950.0,2021.0,1.0,False,Missouri,SEC,34.0,1503.0,Central Michigan,Mid-American,24.0,1438.0,-14.0,-10.0
401281949.0,2021.0,1.0,False,Mississippi State,SEC,35.0,1513.0,Louisiana Tech,Conference USA,34.0,1337.0,-20.5,-1.0
401287892.0,2021.0,1.0,False,Texas,Big 12,38.0,1767.0,Louisiana,Sun Belt,18.0,1645.0,-8.5,-20.0
401309842.0,2021.0,1.0,False,USC,Pac-12,30.0,1628.0,San José State,Mountain West,7.0,1513.0,-14.0,-23.0
401282611.0,2021.0,1.0,False,Ohio,Mid-American,9.0,1564.0,Syracuse,ACC,29.0,1358.0,-2.0,20.0
401287886.0,2021.0,1.0,True,Houston,American Athletic,21.0,1495.0,Texas Tech,Big 12,38.0,1455.0,-2.5,17.0
401287893.0,2021.0,1.0,False,Texas State,Sun Belt,20.0,1269.0,Baylor,Big 12,29.0,1525.0,13.5,9.0
401281944.0,2021.0,1.0,False,Auburn,SEC,60.0,1665.0,Akron,Mid-American,10.0,1103.0,-37.0,-50.0
401282819.0,2021.0,1.0,False,Purdue,Big Ten,30.0,1470.0,Oregon State,Pac-12,21.0,1449.0,-7.0,-9.0
401282610.0,2021.0,1.0,False,Georgia Tech,ACC,21.0,1370.0,Northern Illinois,Mid-American,22.0,1304.0,-19.0,1.0
401281945.0,2021.0,1.0,False,Florida,SEC,35.0,1700.0,Florida Atlantic,Conference USA,14.0,1505.0,-23.5,-21.0
401282179.0,2021.0,1.0,False,Illinois,Big Ten,30.0,1411.0,UT San Antonio,Conference USA,37.0,1445.0,-4.5,7.0
401281946.0,2021.0,1.0,True,Clemson,ACC,3.0,1942.0,Georgia,SEC,10.0,1800.0,-2.5,7.0
401282053.0,2021.0,1.0,False,Texas A&M,SEC,41.0,1745.0,Kent State,Mid-American,10.0,1441.0,-29.5,-31.0
401282177.0,2021.0,1.0,False,South Alabama,Sun Belt,31.0,1266.0,Southern Mississippi,Conference USA,7.0,1360.0,-2.0,-24.0
401281948.0,2021.0,1.0,False,UCLA,Pac-12,38.0,1605.0,LSU,SEC,27.0,1671.0,2.0,-11.0
401309841.0,2021.0,1.0,True,Arizona,Pac-12,16.0,1278.0,BYU,FBS Independents,24.0,1837.0,13.5,8.0
401310699.0,2021.0,1.0,False,San Diego State,Mountain West,28.0,1578.0,New Mexico State,FBS Independents,10.0,1182.0,-31.0,-18.0
401309837.0,2021.0,1.0,False,California,Pac-12,17.0,1461.0,Nevada,Mountain West,22.0,1488.0,-3.0,5.0
401309840.0,2021.0,1.0,False,Washington State,Pac-12,23.0,1511.0,Utah State,Mountain West,26.0,1319.0,-17.0,3.0
401282614.0,2021.0,1.0,False,Florida State,ACC,38.0,1355.0,Notre Dame,FBS Independents,41.0,1783.0,7.5,3.0
401282055.0,2021.0,1.0,True,Ole Miss,SEC,43.0,1576.0,Louisville,ACC,24.0,1559.0,-9.0,-19.0
401287896.0,2021.0,2.0,False,Coastal Carolina,Sun Belt,49.0,1636.0,Kansas,Big 12,22.0,1161.0,-27.0,-27.0
401282191.0,2021.0,2.0,False,Boise State,Mountain West,54.0,1599.0,UTEP,Conference USA,13.0,1301.0,-25.0,-41.0
401282624.0,2021.0,2.0,False,Virginia,ACC,42.0,1509.0,Illinois,Big Ten,14.0,1400.0,-10.5,-28.0
401282193.0,2021.0,2.0,False,Army,FBS Independents,38.0,1625.0,Western Kentucky,Conference USA,35.0,1399.0,-6.0,-3.0
401282066.0,2021.0,2.0,False,Tennessee,SEC,34.0,1524.0,Pittsburgh,ACC,41.0,1609.0,3.5,7.0
401282065.0,2021.0,2.0,False,East Carolina,American Athletic,17.0,1396.0,South Carolina,SEC,20.0,1390.0,2.5,3.0
401287899.0,2021.0,2.0,False,Oklahoma State,Big 12,28.0,1661.0,Tulsa,American Athletic,23.0,1525.0,-12.0,-5.0
401282790.0,2021.0,2.0,False,Minnesota,Big Ten,31.0,1582.0,Miami (OH),Mid-American,26.0,1373.0,-19.0,-5.0
401282809.0,2021.0,2.0,False,Ohio State,Big Ten,28.0,1908.0,Oregon,Pac-12,35.0,1700.0,-15.0,7.0
401282059.0,2021.0,2.0,False,South Florida,American Athletic,20.0,1146.0,Florida,SEC,42.0,1730.0,28.5,22.0
401309547.0,2021.0,2.0,False,Northern Illinois,Mid-American,43.0,1308.0,Wyoming,Mountain West,50.0,1556.0,7.0,7.0
401282622.0,2021.0,2.0,False,Syracuse,ACC,7.0,1433.0,Rutgers,Big Ten,17.0,1523.0,2.5,10.0
401282186.0,2021.0,2.0,False,Virginia Tech,ACC,35.0,1556.0,Middle Tennessee,Conference USA,14.0,1315.0,-20.0,-21.0
401282705.0,2021.0,2.0,False,Notre Dame,FBS Independents,32.0,1764.0,Toledo,Mid-American,29.0,1443.0,-16.5,-3.0
401282820.0,2021.0,2.0,False,Connecticut,FBS Independents,0.0,1122.0,Purdue,Big Ten,49.0,1483.0,35.0,49.0
401300999.0,2021.0,2.0,False,Akron,Mid-American,24.0,1028.0,Temple,American Athletic,45.0,1174.0,6.5,21.0
401282816.0,2021.0,2.0,False,Penn State,Big Ten,44.0,1685.0,Ball State,Mid-American,13.0,1559.0,-22.5,-31.0
401282067.0,2021.0,2.0,True,Colorado,Pac-12,7.0,1446.0,Texas A&M,SEC,10.0,1792.0,17.0,3.0
401287900.0,2021.0,2.0,False,TCU,Big 12,34.0,1646.0,California,Pac-12,32.0,1454.0,-11.5,-2.0
401282623.0,2021.0,2.0,False,UMass,FBS Independents,28.0,995.0,Boston College,ACC,45.0,1503.0,39.0,17.0
401301004.0,2021.0,2.0,False,Navy,American Athletic,3.0,1275.0,Air Force,Mountain West,23.0,1617.0,6.0,20.0
401282183.0,2021.0,2.0,False,Florida Atlantic,Conference USA,38.0,1475.0,Georgia Southern,Sun Belt,6.0,1570.0,-7.0,-32.0
401282797.0,2021.0,2.0,False,Nebraska,Big Ten,28.0,1484.0,Buffalo,Mid-American,3.0,1645.0,-13.5,-25.0
401282060.0,2021.0,2.0,False,Georgia,SEC,56.0,1818.0,UAB,Conference USA,7.0,1521.0,-22.5,-49.0
401309546.0,2021.0,2.0,False,Bowling Green,Mid-American,19.0,1006.0,South Alabama,Sun Belt,22.0,1337.0,14.5,3.0
401282754.0,2021.0,2.0,False,Iowa State,Big 12,17.0,1791.0,Iowa,Big Ten,27.0,1860.0,-4.0,10.0
401282189.0,2021.0,2.0,False,Rice,Conference USA,7.0,1394.0,Houston,American Athletic,44.0,1457.0,7.5,37.0
401310700.0,2021.0,2.0,False,New Mexico,Mountain West,34.0,1309.0,New Mexico State,FBS Independents,25.0,1178.0,-19.5,-9.0
401282187.0,2021.0,2.0,False,SMU,American Athletic,35.0,1521.0,North Texas,Conference USA,12.0,1295.0,-22.5,-23.0
401301003.0,2021.0,2.0,False,Arkansas State,Sun Belt,50.0,1370.0,Memphis,American Athletic,55.0,1555.0,5.5,5.0
401286295.0,2021.0,2.0,False,Troy,Sun Belt,13.0,1461.0,Liberty,FBS Independents,21.0,1563.0,3.0,8.0
401282064.0,2021.0,2.0,False,Mississippi State,SEC,24.0,1508.0,NC State,ACC,10.0,1565.0,1.5,-14.0
401282057.0,2021.0,2.0,False,Arkansas,SEC,40.0,1470.0,Texas,Big 12,21.0,1801.0,6.0,-19.0
401282620.0,2021.0,2.0,False,Miami,ACC,25.0,1585.0,Appalachian State,Sun Belt,23.0,1666.0,-7.5,-2.0
401282182.0,2021.0,2.0,False,Florida International,Conference USA,17.0,1375.0,Texas State,Sun Belt,23.0,1271.0,-2.0,6.0
401282825.0,2021.0,2.0,False,Wisconsin,Big Ten,34.0,1728.0,Eastern Michigan,Mid-American,7.0,1421.0,-26.0,-27.0
401282621.0,2021.0,2.0,False,North Carolina,ACC,59.0,1704.0,Georgia State,Sun Belt,17.0,1334.0,-26.0,-42.0
401282061.0,2021.0,2.0,False,Kentucky,SEC,35.0,1593.0,Missouri,SEC,28.0,1515.0,-5.5,-7.0
401282773.0,2021.0,2.0,False,Michigan,Big Ten,31.0,1672.0,Washington,Pac-12,10.0,1649.0,-6.5,-21.0
401309846.0,2021.0,2.0,False,Arizona,Pac-12,14.0,1304.0,San Diego State,Mountain West,38.0,1582.0,-1.5,24.0
401282068.0,2021.0,2.0,False,Colorado State,Mountain West,21.0,1396.0,Vanderbilt,SEC,24.0,1225.0,-6.5,3.0
401309848.0,2021.0,2.0,False,BYU,FBS Independents,26.0,1811.0,Utah,Pac-12,17.0,1639.0,7.0,-9.0
401309843.0,2021.0,2.0,False,USC,Pac-12,28.0,1672.0,Stanford,Pac-12,42.0,1441.0,-17.5,14.0
401309847.0,2021.0,2.0,False,Arizona State,Pac-12,37.0,1643.0,UNLV,Mountain West,10.0,1256.0,-34.5,-27.0
401309844.0,2021.0,2.0,False,Oregon State,Pac-12,45.0,1436.0,Hawai'i,Mountain West,27.0,1378.0,-11.0,-18.0
401282626.0,2021.0,3.0,False,Louisville,ACC,42.0,1509.0,UCF,American Athletic,35.0,1651.0,7.0,-7.0
401282715.0,2021.0,3.0,False,Illinois,Big Ten,17.0,1340.0,Maryland,Big Ten,20.0,1396.0,7.0,3.0
401282629.0,2021.0,3.0,False,Miami,ACC,17.0,1587.0,Michigan State,Big Ten,38.0,1489.0,-7.0,21.0
401282632.0,2021.0,3.0,False,Pittsburgh,ACC,41.0,1616.0,Western Michigan,Mid-American,44.0,1429.0,-14.5,3.0
401282634.0,2021.0,3.0,False,Temple,American Athletic,3.0,1211.0,Boston College,ACC,28.0,1496.0,15.0,25.0
401282725.0,2021.0,3.0,False,Indiana,Big Ten,24.0,1595.0,Cincinnati,American Athletic,38.0,1837.0,4.0,14.0
401282079.0,2021.0,3.0,False,Texas A&M,SEC,34.0,1778.0,New Mexico,Mountain West,0.0,1315.0,-30.0,-34.0
401309552.0,2021.0,3.0,False,Buffalo,Mid-American,25.0,1562.0,Coastal Carolina,Sun Belt,28.0,1655.0,14.0,3.0
401282636.0,2021.0,3.0,False,West Virginia,Big 12,27.0,1533.0,Virginia Tech,ACC,21.0,1581.0,-2.0,-6.0
401286189.0,2021.0,3.0,False,Army,FBS Independents,52.0,1623.0,Connecticut,FBS Independents,21.0,1022.0,-34.5,-31.0
401282798.0,2021.0,3.0,False,Oklahoma,Big 12,23.0,1869.0,Nebraska,Big Ten,16.0,1567.0,-22.5,-7.0
401282774.0,2021.0,3.0,False,Michigan,Big Ten,63.0,1719.0,Northern Illinois,Mid-American,10.0,1313.0,-27.5,-53.0
401282791.0,2021.0,3.0,False,Colorado,Pac-12,0.0,1460.0,Minnesota,Big Ten,30.0,1579.0,-2.5,30.0
401287905.0,2021.0,3.0,False,Kansas State,Big 12,38.0,1497.0,Nevada,Mountain West,17.0,1495.0,1.5,-21.0
401282706.0,2021.0,3.0,False,Notre Dame,FBS Independents,27.0,1761.0,Purdue,Big Ten,13.0,1583.0,-7.5,-14.0
401282810.0,2021.0,3.0,False,Ohio State,Big Ten,41.0,1878.0,Tulsa,American Athletic,20.0,1525.0,-24.5,-21.0
401282071.0,2021.0,3.0,False,Florida,SEC,29.0,1727.0,Alabama,SEC,31.0,2121.0,14.0,2.0
401287904.0,2021.0,3.0,False,Kansas,Big 12,7.0,1142.0,Baylor,Big 12,45.0,1523.0,17.0,38.0
401282635.0,2021.0,3.0,False,Wake Forest,ACC,35.0,1580.0,Florida State,ACC,14.0,1374.0,-4.5,-21.0
401282755.0,2021.0,3.0,False,Iowa,Big Ten,30.0,1875.0,Kent State,Mid-American,7.0,1394.0,-22.5,-23.0
401282627.0,2021.0,3.0,False,Clemson,ACC,14.0,1924.0,Georgia Tech,ACC,8.0,1366.0,-27.5,-6.0
401309852.0,2021.0,3.0,False,Washington State,Pac-12,14.0,1494.0,USC,Pac-12,45.0,1616.0,7.0,31.0
401286300.0,2021.0,3.0,False,UMass,FBS Independents,28.0,1002.0,Eastern Michigan,Mid-American,42.0,1386.0,22.0,14.0
401282199.0,2021.0,3.0,False,Louisiana Tech,Conference USA,37.0,1342.0,SMU,American Athletic,39.0,1553.0,11.0,2.0
401282069.0,2021.0,3.0,False,Arkansas,SEC,45.0,1550.0,Georgia Southern,Sun Belt,10.0,1470.0,-23.0,-35.0
401309549.0,2021.0,3.0,False,Wyoming,Mountain West,45.0,1551.0,Ball State,Mid-American,12.0,1491.0,-6.5,-33.0
401282628.0,2021.0,3.0,False,Duke,ACC,30.0,1295.0,Northwestern,Big Ten,23.0,1574.0,2.5,-7.0
401282076.0,2021.0,3.0,False,Memphis,American Athletic,31.0,1551.0,Mississippi State,SEC,29.0,1541.0,3.5,-2.0
401309553.0,2021.0,3.0,False,Toledo,Mid-American,6.0,1446.0,Colorado State,Mountain West,22.0,1381.0,-14.5,16.0
401309605.0,2021.0,3.0,False,Washington,Pac-12,52.0,1602.0,Arkansas State,Sun Belt,3.0,1374.0,-17.5,-49.0
401282201.0,2021.0,3.0,False,Liberty,FBS Independents,45.0,1570.0,Old Dominion,Conference USA,17.0,1242.0,-27.5,-28.0
401282200.0,2021.0,3.0,False,Marshall,Conference USA,38.0,1640.0,East Carolina,American Athletic,42.0,1391.0,-10.0,4.0
401282194.0,2021.0,3.0,False,UT San Antonio,Conference USA,27.0,1456.0,Middle Tennessee,Conference USA,13.0,1290.0,-11.5,-14.0
401309856.0,2021.0,3.0,False,San Diego State,Mountain West,33.0,1614.0,Utah,Pac-12,31.0,1636.0,8.0,-2.0
401282203.0,2021.0,3.0,False,Southern Mississippi,Conference USA,9.0,1289.0,Troy,Sun Belt,21.0,1454.0,11.0,12.0
401282197.0,2021.0,3.0,False,Texas Tech,Big 12,54.0,1493.0,Florida International,Conference USA,21.0,1356.0,-20.5,-33.0
401282196.0,2021.0,3.0,False,Georgia State,Sun Belt,20.0,1260.0,Charlotte,Conference USA,9.0,1366.0,-4.5,-11.0
401282072.0,2021.0,3.0,False,Georgia,SEC,40.0,1925.0,South Carolina,SEC,13.0,1395.0,-31.5,-27.0
401282070.0,2021.0,3.0,False,Penn State,Big Ten,28.0,1753.0,Auburn,SEC,20.0,1740.0,-4.0,-8.0
401282074.0,2021.0,3.0,False,LSU,SEC,49.0,1646.0,Central Michigan,Mid-American,21.0,1426.0,-19.5,-28.0
401282195.0,2021.0,3.0,False,North Texas,Conference USA,6.0,1263.0,UAB,Conference USA,40.0,1414.0,12.5,34.0
401282631.0,2021.0,3.0,False,North Carolina,ACC,59.0,1778.0,Virginia,ACC,39.0,1569.0,-7.5,-20.0
401310704.0,2021.0,3.0,False,Air Force,Mountain West,45.0,1632.0,Utah State,Mountain West,49.0,1336.0,-9.0,4.0
401282202.0,2021.0,3.0,False,Texas,Big 12,58.0,1721.0,Rice,Conference USA,0.0,1293.0,-26.0,-58.0
401282080.0,2021.0,3.0,False,Vanderbilt,SEC,23.0,1240.0,Stanford,Pac-12,41.0,1497.0,12.5,18.0
401282075.0,2021.0,3.0,False,Ole Miss,SEC,61.0,1626.0,Tulane,American Athletic,21.0,1603.0,-14.0,-40.0
401287903.0,2021.0,3.0,False,Boise State,Mountain West,20.0,1679.0,Oklahoma State,Big 12,21.0,1661.0,-3.5,1.0
401309854.0,2021.0,3.0,False,BYU,FBS Independents,27.0,1814.0,Arizona State,Pac-12,17.0,1670.0,3.0,-10.0
401287906.0,2021.0,3.0,False,UNLV,Mountain West,3.0,1229.0,Iowa State,Big 12,48.0,1776.0,32.0,45.0
401309855.0,2021.0,3.0,False,UCLA,Pac-12,37.0,1630.0,Fresno State,Mountain West,40.0,1564.0,-11.0,3.0
401310705.0,2021.0,3.0,False,Hawai'i,Mountain West,13.0,1343.0,San José State,Mountain West,17.0,1469.0,8.0,4.0
401282208.0,2021.0,4.0,False,Appalachian State,Sun Belt,31.0,1664.0,Marshall,Conference USA,30.0,1616.0,-7.0,-1.0
401282204.0,2021.0,4.0,False,Charlotte,Conference USA,42.0,1338.0,Middle Tennessee,Conference USA,39.0,1276.0,-2.5,-3.0
401282638.0,2021.0,4.0,False,Virginia,ACC,17.0,1543.0,Wake Forest,ACC,37.0,1609.0,-3.5,20.0
401282637.0,2021.0,4.0,False,Syracuse,ACC,24.0,1420.0,Liberty,FBS Independents,21.0,1606.0,6.5,-3.0
401310707.0,2021.0,4.0,False,Fresno State,Mountain West,38.0,1573.0,UNLV,Mountain West,30.0,1166.0,-30.0,-8.0
401308834.0,2021.0,4.0,False,Army,FBS Independents,23.0,1639.0,Miami (OH),Mid-American,10.0,1376.0,-7.5,-13.0
401310706.0,2021.0,4.0,False,Utah State,Mountain West,3.0,1364.0,Boise State,Mountain West,27.0,1677.0,9.5,24.0
401282707.0,2021.0,4.0,True,Wisconsin,Big Ten,13.0,1763.0,Notre Dame,FBS Independents,41.0,1774.0,-6.0,28.0
401282805.0,2021.0,4.0,False,Northwestern,Big Ten,35.0,1547.0,Ohio,Mid-American,6.0,1407.0,-13.5,-29.0
401282792.0,2021.0,4.0,False,Minnesota,Big Ten,10.0,1648.0,Bowling Green,Mid-American,14.0,1020.0,-30.5,4.0
401287910.0,2021.0,4.0,False,TCU,Big 12,34.0,1644.0,SMU,American Athletic,42.0,1545.0,-9.5,8.0
401282206.0,2021.0,4.0,False,Central Michigan,Mid-American,31.0,1378.0,Florida International,Conference USA,27.0,1283.0,-12.0,-4.0
401282085.0,2021.0,4.0,False,Mississippi State,SEC,25.0,1540.0,LSU,SEC,28.0,1694.0,1.5,3.0
401282086.0,2021.0,4.0,False,Boston College,ACC,41.0,1530.0,Missouri,SEC,34.0,1510.0,-1.0,-7.0
401287911.0,2021.0,4.0,False,Texas,Big 12,70.0,1840.0,Texas Tech,Big 12,35.0,1566.0,-9.0,-35.0
401282088.0,2021.0,4.0,False,Vanderbilt,SEC,0.0,1222.0,Georgia,SEC,62.0,1938.0,36.0,62.0
401286301.0,2021.0,4.0,False,Coastal Carolina,Sun Belt,53.0,1654.0,UMass,FBS Independents,3.0,1005.0,-36.0,-50.0
401309555.0,2021.0,4.0,False,Ball State,Mid-American,12.0,1408.0,Toledo,Mid-American,22.0,1401.0,4.5,10.0
401309554.0,2021.0,4.0,False,Western Michigan,Mid-American,23.0,1445.0,San José State,Mountain West,3.0,1467.0,-2.5,-20.0
401309557.0,2021.0,4.0,False,Eastern Michigan,Mid-American,59.0,1383.0,Texas State,Sun Belt,21.0,1290.0,-7.5,-38.0
401309861.0,2021.0,4.0,False,Utah,Pac-12,24.0,1635.0,Washington State,Pac-12,13.0,1422.0,-15.0,-11.0
401282082.0,2021.0,4.0,True,Arkansas,SEC,20.0,1638.0,Texas A&M,SEC,10.0,1817.0,4.5,-10.0
401287907.0,2021.0,4.0,False,Baylor,Big 12,31.0,1585.0,Iowa State,Big 12,29.0,1839.0,7.0,-2.0
401282643.0,2021.0,4.0,False,NC State,ACC,27.0,1532.0,Clemson,ACC,21.0,1907.0,10.5,-6.0
401282213.0,2021.0,4.0,False,Memphis,American Athletic,28.0,1552.0,UT San Antonio,Conference USA,31.0,1470.0,-3.0,3.0
401286190.0,2021.0,4.0,False,Connecticut,FBS Independents,22.0,1006.0,Wyoming,Mountain West,24.0,1634.0,31.5,2.0
401282756.0,2021.0,4.0,False,Iowa,Big Ten,24.0,1883.0,Colorado State,Mountain West,14.0,1426.0,-23.5,-10.0
401282716.0,2021.0,4.0,False,Purdue,Big Ten,13.0,1570.0,Illinois,Big Ten,9.0,1339.0,-10.5,-4.0
401282765.0,2021.0,4.0,False,Maryland,Big Ten,37.0,1397.0,Kent State,Mid-American,16.0,1386.0,-13.0,-21.0
401282775.0,2021.0,4.0,False,Michigan,Big Ten,20.0,1824.0,Rutgers,Big Ten,13.0,1536.0,-20.5,-7.0
401282640.0,2021.0,4.0,False,Florida State,ACC,23.0,1345.0,Louisville,ACC,31.0,1527.0,-1.5,8.0
401282083.0,2021.0,4.0,False,Auburn,SEC,34.0,1729.0,Georgia State,Sun Belt,24.0,1288.0,-27.5,-10.0
401282639.0,2021.0,4.0,False,Duke,ACC,52.0,1322.0,Kansas,Big 12,33.0,1080.0,-16.5,-19.0
401301011.0,2021.0,4.0,False,Tulsa,American Athletic,41.0,1510.0,Arkansas State,Sun Belt,34.0,1257.0,-14.5,-7.0
401309610.0,2021.0,4.0,False,Georgia Southern,Sun Belt,20.0,1382.0,Louisiana,Sun Belt,28.0,1693.0,14.5,8.0
401282209.0,2021.0,4.0,False,Old Dominion,Conference USA,34.0,1206.0,Buffalo,Mid-American,35.0,1563.0,13.0,1.0
