game_id,team,offense.success_rate,offense.explosiveness,offense.rushing_plays.success_rate,offense.rushing_plays.explosiveness,offense.passing_plays.success_rate,offense.passing_plays.explosiveness,defense.ppa,defense.success_rate,defense.stuff_rate,defense.passing_downs.success_rate,defense.rushing_plays.success_rate,defense.passing_plays.success_rate,defense.passing_plays.explosiveness
401282049,New Mexico State,0.2465753424657534,1.2409789617557525,0.3235294117647059,0.7084201221968897,0.1794871794871795,2.077857138205394,0.3236975371944363,0.417910447761194,0.06521739130434782,0.26666666666666666,0.391304347826087,0.5263157894736842,2.144931870219412
401282049,UTEP,0.417910447761194,1.4070263512706571,0.391304347826087,0.9970788407435712,0.5263157894736842,2.144931870219412,-0.19061088003304044,0.2465753424657534,0.14705882352941177,0.16666666666666666,0.3235294117647059,0.1794871794871795,2.077857138205394
401282050,Jacksonville State,0.28,0.896120682387416,0.4375,0.8720052995657048,0.20588235294117646,0.9202360652091273,0.4983989759729943,0.5423728813559322,0.14285714285714285,0.631578947368421,0.42857142857142855,0.7083333333333334,2.130982575519396
401282050,UAB,0.5423728813559322,1.384713226974382,0.42857142857142855,0.5389412986233661,0.7083333333333334,2.130982575519396,-0.2242328467105749,0.28,0.125,0.16666666666666666,0.4375,0.20588235294117646,0.9202360652091273
401282051,Florida International,0.5,3.69425431370935,0.0,,0.5,3.69425431370935,0.45441792739006254,0.375,1.0,0.2222222222222222,0.0,0.4,2.106811310483134
401282051,Long Island University,0.375,2.106811310483134,0.0,,0.4,2.106811310483134,1.3692531658029696,0.5,0.0,1.0,0.0,0.5,3.69425431370935
401282052,Charlotte,0.4057971014492754,1.5921834091364446,0.3333333333333333,1.0182939915198295,0.5,2.089554237737511,0.4558913431376723,0.5294117647058824,0.10526315789473684,0.3157894736842105,0.6052631578947368,0.43333333333333335,1.8015012620093493
401282052,Duke,0.5294117647058824,1.4716191703063601,0.6052631578947368,1.285164074995975,0.43333333333333335,1.8015012620093493,0.33902529310954965,0.4057971014492754,0.3076923076923077,0.375,0.3333333333333333,0.5,2.089554237737511
401282053,Kent State,0.3698630136986301,1.1309081249549826,0.45,1.0173632467733271,0.2727272727272727,1.357997881318294,0.2921214918226672,0.5466666666666666,0.125,0.5,0.6,0.4857142857142857,1.7013352679380873
401282053,Texas A&M,0.5466666666666666,1.2623277551383025,0.6,0.951364100238455,0.4857142857142857,1.7013352679380873,-0.1277374700542021,0.3698630136986301,0.15,0.23076923076923078,0.45,0.2727272727272727,1.357997881318294
401282055,Louisville,0.4931506849315068,1.3878998184165003,0.5714285714285714,1.5217010260529706,0.42105263157894735,1.2206483088709124,0.7601490859536791,0.5223880597014925,0.18421052631578946,0.3157894736842105,0.5263157894736842,0.5172413793103449,2.136639177045058
401282055,Ole Miss,0.5223880597014925,1.9429629038638463,0.5263157894736842,1.7977056989779376,0.5172413793103449,2.136639177045058,0.4098956151539472,0.4931506849315068,0.17142857142857143,0.45454545454545453,0.5714285714285714,0.42105263157894735,1.2206483088709124
