id,season,week,season_type,start_date,start_time_tbd,completed,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_division,home_points,home_line_scores[0],home_line_scores[1],home_line_scores[2],home_line_scores[3],home_post_win_prob,home_pregame_elo,home_postgame_elo,away_id,away_team,away_conference,away_division,away_points,away_line_scores[0],away_line_scores[1],away_line_scores[2],away_line_scores[3],away_post_win_prob,away_pregame_elo,away_postgame_elo,excitement_index,highlights,notes
401329511,2021,6,regular,2021-10-09T18:30:00.000Z,false,true,false,true,,5134,Bearcat Stadium,138,Northwest Missouri State,Mid America,ii,20,0,0,14,6,,,,90,Pittsburg State,Mid America,ii,19,7,6,6,0,,,,,,
401329476,2021,6,regular,2021-10-09T19:00:00.000Z,false,true,false,true,,3769,Jack Britt Memorial Stadium,437,Lake Erie College,Great Midwest Athletic,ii,17,0,7,3,7,,,,2838,Tiffin,Great Midwest Athletic,ii,35,7,7,14,7,,,,,,
401282653,2021,6,regular,2021-10-09T19:00:00.000Z,false,true,false,true,40320,3873,Papa John's Cardinal Stadium,97,Louisville,ACC,fbs,33,10,0,20,3,0.9764398342280716,1529,1527,258,Virginia,ACC,fbs,34,10,3,0,21,0.023560165771928432,1504,1506,7.2306225446,,
401330264,2021,6,regular,2021-10-09T19:00:00.000Z,false,true,false,true,,5782,Mountaineer Bowl,2714,Western State,Rocky Mountain,ii,45,3,7,14,21,,,,2424,New Mexico Highlands,Rocky Mountain,ii,38,14,0,10,14,,,,,,
401329470,2021,6,regular,2021-10-09T19:00:00.000Z,false,true,false,true,,6057,Ron & Carol Cope Stadium at Foster Field,2438,Nebraska-Kearney,Mid America,ii,35,0,7,14,14,,,,137,Missouri Western,Mid America,ii,14,0,0,7,7,,,,,,
401329446,2021,6,regular,2021-10-09T19:00:00.000Z,false,true,false,true,,6045,Dwight T. Reed Stadium,2876,Lincoln (MO),Mid America,ii,32,0,12,8,12,,,,2403,Missouri Southern State,Mid America,ii,52,17,21,7,7,,,,,,
401329309,2021,6,regular,2021-10-09T19:00:00.000Z,false,true,false,true,,5880,Elliott Field at Don Beebe Stadium,2123,Chadron State,Rocky Mountain,ii,17,3,7,0,7,,,,2570,Colorado State-Pueblo,Rocky Mountain,ii,42,0,14,28,0,,,,,,
401329299,2021,6,regular,2021-10-09T19:00:00.000Z,false,true,false,true,,5877,Lyle Hare Stadium,2069,Black Hills State,Rocky Mountain,ii,20,0,14,0,6,,,,2146,Colorado Mines,Rocky Mountain,ii,41,10,10,14,7,,,,,,
401329128,2021,6,regular,2021-10-09T19:00:00.000Z,false,true,false,true,,3638,MDU Resources Community Bowl,559,University of Mary,Northern Sun,ii,27,0,14,6,7,,,,134,Minnesota-Duluth,Northern Sun,ii,31,7,17,0,7,,,,,,
401329062,2021,6,regular,2021-10-09T19:00:00.000Z,false,true,false,true,,5780,Altra Federal Credit Union Stadium,2851,Winona State,Northern Sun,ii,49,0,14,14,21,,,,425,Northern State,Northern Sun,ii,52,7,28,14,3,,,,,,
401329042,2021,6,regular,2021-10-09T19:00:00.000Z,false,true,false,true,,6052,Herb Parker Stadium,568,Minot State,Northern Sun,ii,17,3,0,0,14,,,,2817,Minnesota St-Moorhead,Northern Sun,ii,29,14,15,0,0,,,,,,
401329021,2021,6,regular,2021-10-09T19:00:00.000Z,false,true,false,true,,6053,Robinson-Hale Stadium,2401,Mississippi College,Gulf South,ii,21,7,0,7,7,,,,2698,West Georgia,Gulf South,ii,40,10,17,0,13,,,,,,
401328533,2021,6,regular,2021-10-09T19:00:00.000Z,false,true,false,true,,6073,Milam Stadium,2927,Southwestern Oklahoma,Great American,ii,10,0,10,0,0,,,,2888,Ouachita Baptist,Great American,ii,30,7,7,9,7,,,,,,
401328393,2021,6,regular,2021-10-09T19:00:00.000Z,false,true,false,true,,5885,First Security Stadium,2264,Harding,Great American,ii,49,14,14,14,7,,,,200,Southern Nazarene,Great American,ii,10,0,3,7,0,,,,,,
401328349,2021,6,regular,2021-10-09T19:00:00.000Z,false,true,false,true,,5113,Ruggles Field at Carpenter-Haygood Stadium,2271,Henderson State,Great American,ii,59,21,14,17,7,,,,2191,East Central,Great American,ii,24,0,7,14,3,,,,,,
401328281,2021,6,regular,2021-10-09T19:00:00.000Z,false,true,false,true,,5870,Thone Stadium at Buerkle Field,2033,Arkansas Tech,Great American,ii,38,3,14,7,14,,,,319,Oklahoma Baptist,Great American,ii,35,14,7,0,14,,,,,,
401328421,2021,6,regular,2021-10-09T19:00:00.000Z,false,true,false,true,,3748,Graham Stadium,2630,UT Martin,OVC,fcs,48,13,21,7,7,,,,93,Murray State,OVC,fcs,24,3,0,14,7,,,,,,
401328627,2021,6,regular,2021-10-09T19:00:00.000Z,false,true,false,true,,3771,Jack Spinks Stadium,2016,Alcorn State,SWAC,fcs,24,14,7,3,0,,,,2755,Grambling,SWAC,fcs,20,3,3,7,7,,,,,,
401328007,2021,6,regular,2021-10-09T19:00:00.000Z,false,true,false,true,,3647,Bowers Stadium,2534,Sam Houston State,AWC,fcs,41,14,6,7,14,,,,2320,Lamar,AWC,fcs,7,0,7,0,0,,,,,,
401328121,2021,6,regular,2021-10-09T19:00:00.000Z,false,true,false,true,,3777,Joe Walton Stadium,2523,Robert Morris,Big South,fcs,31,7,6,0,18,,,,2127,Charleston Southern,Big South,fcs,24,0,14,0,10,,,,,,
401328362,2021,6,regular,2021-10-09T19:00:00.000Z,false,true,false,true,,1905,DakotaDome,233,South Dakota,MVFC,fcs,20,10,0,7,3,,,,155,North Dakota,MVFC,fcs,13,7,0,3,3,,,,,,
401328042,2021,6,regular,2021-10-09T19:00:00.000Z,false,true,false,true,,3856,Nottingham Field,2458,Northern Colorado,Big Sky,fcs,17,3,7,7,0,,,,331,Eastern Washington,Big Sky,fcs,63,22,21,10,10,,,,,,
401328060,2021,6,regular,2021-10-09T19:00:00.000Z,false,true,false,true,,1930,Holt Arena,304,Idaho State,Big Sky,fcs,27,14,10,0,3,,,,302,UC Davis,Big Sky,fcs,17,0,3,0,14,,,,,,
401328668,2021,6,regular,2021-10-09T19:00:00.000Z,false,true,false,true,,3809,Louis Crews Stadium,2010,Alabama A&M,SWAC,fcs,15,0,7,0,8,,,,2296,Jackson State,SWAC,fcs,61,20,13,21,7,,,,,,
401328619,2021,6,regular,2021-10-09T19:00:00.000Z,false,true,false,true,,4582,Hornet Stadium,2011,Alabama State,SWAC,fcs,35,7,7,7,14,,,,2029,Arkansas-Pine Bluff,SWAC,fcs,15,0,0,3,12,,,,,,
401327981,2021,6,regular,2021-10-09T19:00:00.000Z,false,true,false,false,,3987,Washington-Grizzly Stadium,149,Montana,Big Sky,fcs,31,0,3,14,14,,,,3101,Utah Tech,AWC,fcs,14,0,0,0,14,,,,,,
401328380,2021,6,regular,2021-10-09T19:00:00.000Z,false,true,false,true,,5237,Coughlin-Alumni Stadium,2571,South Dakota State,MVFC,fcs,41,7,13,8,7,,,,79,Southern Illinois,MVFC,fcs,42,0,14,0,21,,,,,,
401309913,2021,6,regular,2021-10-09T19:30:00.000Z,false,true,false,false,63470,3801,LaVell Edwards Stadium,252,BYU,FBS Independents,fbs,17,10,0,0,7,0.2674465340315301,1788,1759,68,Boise State,Mountain West,fbs,26,3,17,3,3,0.7325534659684698,1660,1689,5.4331593583,,
401328571,2021,6,regular,2021-10-09T19:30:00.000Z,false,true,false,true,,3704,E. J. Whitmire Stadium,2717,Western Carolina,Southern,fcs,24,0,7,14,3,,,,2382,Mercer,Southern,fcs,34,7,14,3,10,,,,,,
401328162,2021,6,regular,2021-10-09T19:30:00.000Z,false,true,false,true,,3998,Zable Stadium,2729,William & Mary,CAA,fcs,31,3,0,14,14,,,,399,Albany,CAA,fcs,24,7,14,0,3,,,,,,
401286191,2021,6,regular,2021-10-09T19:30:00.000Z,false,true,false,false,12765,3985,Warren McGuirk Alumni Stadium,113,UMass,FBS Independents,fbs,27,7,0,3,17,0.9528749496089132,891,932,41,Connecticut,FBS Independents,fbs,13,10,0,0,3,0.04712505039108683,1034,993,6.6273794845,,
401282097,2021,6,regular,2021-10-09T19:30:00.000Z,false,true,false,true,87451,3785,Jordan-Hare Stadium,2,Auburn,SEC,fbs,10,3,0,7,0,0.000613922384620801,1724,1702,61,Georgia,SEC,fbs,34,3,14,7,10,0.9993860776153792,2093,2115,2.2811119847,,
401282225,2021,6,regular,2021-10-09T19:30:00.000Z,false,true,false,true,25191,3803,Legion Field,5,UAB,Conference USA,fbs,31,14,10,7,0,0.9915883341220858,1453,1504,2226,Florida Atlantic,Conference USA,fbs,14,7,7,0,0,0.008411665877914198,1593,1542,5.1245385451,,
401309563,2021,6,regular,2021-10-09T19:30:00.000Z,false,true,false,true,11403,3980,Waldo Stadium,2711,Western Michigan,Mid-American,fbs,20,14,3,3,0,0.2940511027710468,1511,1434,2050,Ball State,Mid-American,fbs,45,7,10,7,21,0.7059488972289532,1432,1509,4.2980111939,,
401310715,2021,6,regular,2021-10-09T19:30:00.000Z,false,true,false,true,34780,5388,Canvas Stadium,36,Colorado State,Mountain West,fbs,32,10,6,10,6,0.9852688999943016,1439,1477,23,San José State,Mountain West,fbs,14,0,7,0,7,0.014731100005698439,1412,1374,4.1517101027,,
401328495,2021,6,regular,2021-10-09T19:30:00.000Z,false,true,false,true,,5891,Wilkins Stadium,2568,Southern Arkansas,Great American,ii,24,3,6,7,8,,,,199,Southeastern Oklahoma,Great American,ii,38,7,10,7,14,,,,,,
401282229,2021,6,regular,2021-10-09T19:30:00.000Z,false,true,false,false,19935,3992,Williams Stadium,2335,Liberty,FBS Independents,fbs,41,14,10,10,7,0.9981017515275286,1654,1688,2393,Middle Tennessee,Conference USA,fbs,13,0,7,6,0,0.0018982484724714421,1302,1268,3.0742987469,,
401301021,2021,6,regular,2021-10-09T19:30:00.000Z,false,true,false,true,28563,3852,Navy-Marine Corps Memorial Stadium,2426,Navy,American Athletic,fbs,24,7,14,3,0,0.8756012962811153,1280,1289,2567,SMU,American Athletic,fbs,31,7,14,3,7,0.12439870371888473,1587,1578,5.7962937430,,
401282655,2021,6,regular,2021-10-09T19:30:00.000Z,false,true,false,true,38554,1964,Carrier Dome,183,Syracuse,ACC,fbs,37,7,14,6,7,0.8606956823541411,1422,1431,154,Wake Forest,ACC,fbs,40,3,14,9,8,0.13930431764585893,1651,1642,9.5220646870,,
401282654,2021,6,regular,2021-10-09T19:30:00.000Z,false,true,false,true,44805,3787,Kenan Memorial Stadium,153,North Carolina,ACC,fbs,25,10,0,7,8,0.01655138596242857,1727,1669,52,Florida State,ACC,fbs,35,0,21,14,0,0.9834486140375714,1346,1404,3.7208123967,,
401308836,2021,6,regular,2021-10-09T19:30:00.000Z,false,true,false,true,15664,3912,Rynearson Stadium,2199,Eastern Michigan,Mid-American,fbs,13,0,10,3,0,0.369284521458219,1453,1452,193,Miami (OH),Mid-American,fbs,12,6,0,3,3,0.630715478541781,1391,1392,7.2548530405,,
401309567,2021,6,regular,2021-10-09T19:30:00.000Z,false,true,false,true,20928,3876,Peden Stadium,195,Ohio,Mid-American,fbs,27,3,7,9,8,0.41915921864481875,1349,1345,2117,Central Michigan,Mid-American,fbs,30,7,6,7,10,0.5808407813551812,1358,1362,5.5264321557,,
401282718,2021,6,regular,2021-10-09T19:30:00.000Z,false,true,false,true,40168,3832,Memorial Stadium,356,Illinois,Big Ten,fbs,0,0,0,0,0,0.000299236852721188,1360,1330,275,Wisconsin,Big Ten,fbs,24,3,7,14,0,0.9997007631472788,1656,1686,2.4206528330,,
401282101,2021,6,regular,2021-10-09T20:00:00.000Z,false,true,false,false,46985,3838,Faurot Field,142,Missouri,SEC,fbs,48,14,17,0,17,,1386,1395,249,North Texas,Conference USA,fbs,35,0,7,7,21,,1184,1175,,,
401328700,2021,6,regular,2021-10-09T20:00:00.000Z,false,true,false,true,,4753,Greene Stadium,2911,William Jewell College,Great Lakes,ii,10,0,7,3,0,,,,2586,Southwest Baptist,Great Lakes,ii,55,15,17,17,6,,,,,,
401332012,2021,6,regular,2021-10-09T20:00:00.000Z,false,true,false,true,,3698,Donnell Stadium,2224,Findlay,Great Midwest Athletic,ii,31,0,14,7,10,,,,2316,Kentucky Wesleyan,Great Midwest Athletic,ii,19,0,0,7,12,,,,,,
401328407,2021,6,regular,2021-10-09T20:00:00.000Z,false,true,false,true,,3742,Governors Stadium,2046,Austin Peay,OVC,fcs,14,8,0,6,0,,,,2546,Southeast Missouri State,OVC,fcs,30,9,7,14,0,,,,,,
401328000,2021,6,regular,2021-10-09T20:00:00.000Z,false,true,false,true,,3662,JSU Stadium,55,Jacksonville State,AWC,fcs,28,14,7,0,7,,,,2617,Stephen F. Austin,AWC,fcs,24,7,0,7,10,,,,,,
401328032,2021,6,regular,2021-10-09T20:00:00.000Z,false,true,false,true,,3643,Bobcat Stadium,147,Montana State,Big Sky,fcs,45,7,28,7,3,,,,13,Cal Poly,Big Sky,fcs,7,0,0,7,0,,,,,,
401328642,2021,6,regular,2021-10-09T20:00:00.000Z,false,true,false,true,,3850,Municipal Stadium,2065,Bethune-Cookman,SWAC,fcs,14,6,8,0,0,,,,2400,Mississippi Valley State,SWAC,fcs,20,7,0,0,13,,,,,,
401328228,2021,6,regular,2021-10-09T20:00:00.000Z,false,true,false,true,,3781,Johnny Unitas Stadium,119,Towson,CAA,fcs,21,7,7,7,0,,,,2619,Stony Brook,CAA,fcs,14,0,7,0,7,,,,,,
401282758,2021,6,regular,2021-10-09T20:00:00.000Z,false,true,false,true,69250,3793,Kinnick Stadium,2294,Iowa,Big Ten,fbs,23,3,7,3,10,0.5876162476393878,1924,1923,213,Penn State,Big Ten,fbs,20,14,3,3,0,0.4123837523606122,1804,1805,7.7291962656,,
401309869,2021,6,regular,2021-10-09T20:00:00.000Z,false,true,false,true,24157,3820,Martin Stadium,265,Washington State,Pac-12,fbs,31,0,3,14,14,0.3407975316720104,1457,1472,204,Oregon State,Pac-12,fbs,24,0,10,7,7,0.6592024683279896,1543,1528,7.4713007504,,
401329052,2021,6,regular,2021-10-09T20:05:00.000Z,false,true,false,true,,5783,McArthur Field,2848,Western Oregon,Great Northwest,ii,14,7,0,0,7,,,,2120,Central Washington,Great Northwest,ii,45,7,14,21,3,,,,,,
401328548,2021,6,regular,2021-10-09T20:30:00.000Z,false,true,false,true,,5400,William B. Greene Jr. Stadium,2193,East Tennessee State,Southern,fcs,48,3,17,21,7,,,,2643,The Citadel,Southern,fcs,21,7,7,7,0,,,,,,
401328051,2021,6,regular,2021-10-09T21:00:00.000Z,false,true,false,true,,3791,Kibbie Dome,70,Idaho,Big Sky,fcs,42,21,14,0,7,,,,2502,Portland State,Big Sky,fcs,35,7,7,0,21,,,,,,
401328963,2021,6,regular,2021-10-09T21:00:00.000Z,false,true,false,true,,6027,Albert J. H. Sloan - Alumni Stadium,2396,Miles,SIAC,ii,21,0,0,7,14,,,,490,Benedict College,SIAC,ii,24,7,7,3,7,,,,,,
401328979,2021,6,regular,2021-10-09T21:00:00.000Z,false,true,false,false,,4762,Memorial Stadium (Commerce TX),2837,Texas A&M-Commerce,Lone Star,ii,17,0,3,0,11,,,,129,Saginaw Valley,GLIAC,ii,20,7,0,7,0,,,,,,
401328691,2021,6,regular,2021-10-09T21:00:00.000Z,false,true,false,true,,4258,Dignity Health Sports Park,2582,Southern,SWAC,fcs,31,7,3,14,7,,,,2640,Texas Southern,SWAC,fcs,35,7,7,14,7,,,,,,
401328313,2021,6,regular,2021-10-09T21:00:00.000Z,false,true,false,true,,4763,Ranger Field,2823,Northwestern Oklahoma State,Great American,ii,23,17,0,6,0,,,,2028,Arkansas-Monticello,Great American,ii,42,7,21,14,0,,,,,,
401301019,2021,6,regular,2021-10-09T22:00:00.000Z,false,true,false,true,41649,3652,Bright House Networks Stadium,2116,UCF,American Athletic,fbs,20,0,3,7,10,0.30675425906450077,1618,1617,151,East Carolina,American Athletic,fbs,16,0,3,10,3,0.6932457409354993,1479,1480,10.0323081917,,
401328956,2021,6,regular,2021-10-09T22:00:00.000Z,false,true,false,true,,3600,Tom Adams Field,131,Wayne State (MI),GLIAC,ii,27,3,17,7,0,,,,2392,Michigan Tech,GLIAC,ii,30,7,6,14,3,,,,,,
401328325,2021,6,regular,2021-10-09T22:00:00.000Z,false,true,false,false,,3650,Bragg Memorial Stadium,50,Florida A&M,SWAC,fcs,30,0,20,7,3,,,,2569,South Carolina State,MEAC,fcs,7,0,0,0,7,,,,,,
401327929,2021,6,regular,2021-10-09T22:00:00.000Z,false,true,false,true,,3904,Rogers Stadium (VA),330,Virginia State,CIAA,ii,35,0,7,14,14,,,,2207,Elizabeth City State,CIAA,ii,7,0,7,0,0,,,,,,
401328652,2021,6,regular,2021-10-09T22:00:00.000Z,false,true,false,true,,6040,Key Stadium,2292,Indianapolis,Great Lakes,ii,57,23,7,20,7,,,,2816,McKendree,Great Lakes,ii,28,12,3,7,6,,,,,,
401328111,2021,6,regular,2021-10-09T22:00:00.000Z,false,true,false,true,,3710,Ernest W. Spangler Stadium,2241,Gardner-Webb,Big South,fcs,28,7,14,7,0,,,,2097,Campbell,Big South,fcs,42,7,14,7,14,,,,,,
401327992,2021,6,regular,2021-10-09T22:00:00.000Z,false,true,false,true,,3908,Roy Kidd Stadium,2198,Eastern Kentucky,AWC,fcs,30,10,17,3,0,,,,2000,Abilene Christian,AWC,fcs,15,0,7,0,8,,,,,,
401329505,2021,6,regular,2021-10-09T22:00:00.000Z,false,true,false,true,,6072,Schwan Regional Event Center,2587,Southwest Minnesota State,Northern Sun,ii,7,0,0,7,0,,,,2894,Sioux Falls,Northern Sun,ii,35,0,0,14,21,,,,,,
401328949,2021,6,regular,2021-10-09T22:00:00.000Z,false,true,false,false,,3952,Ted Wright Stadium,2542,Savannah State,SIAC,ii,39,6,14,9,10,,,,101784,Erskine,Independent DII,ii,6,0,0,6,0,,,,,,
401310714,2021,6,regular,2021-10-09T23:00:00.000Z,false,true,false,true,24832,3713,Falcon Stadium,2005,Air Force,Mountain West,fbs,24,7,7,7,3,0.9891950006349045,1690,1701,2751,Wyoming,Mountain West,fbs,14,0,14,0,0,0.010804999365095491,1607,1596,5.1389984788,,
401330254,2021,6,regular,2021-10-09T23:00:00.000Z,false,true,false,false,,5917,Ratliff Stadium,110243,University of Texas of the Permian Basin,Lone Star,ii,75,23,7,24,21,,,,124179,Lincoln University (CA),,,0,0,0,0,0,,,,,,
401309619,2021,6,regular,2021-10-09T23:00:00.000Z,false,true,false,true,16223,3644,Jim Wacker Field at Bobcat Stadium,326,Texas State,Sun Belt,fbs,33,7,0,3,14,,1194,1196,6,South Alabama,Sun Belt,fbs,31,0,17,0,7,,1339,1337,,,
401329012,2021,6,regular,2021-10-09T23:00:00.000Z,false,true,false,true,,6061,Younts Stadium,2822,North Greenville,Gulf South,ii,10,10,0,0,0,,,,110242,West Florida,Gulf South,ii,52,21,7,10,14,,,,,,
401328983,2021,6,regular,2021-10-09T23:00:00.000Z,false,true,false,true,,4851,Bazemore-Hyder Stadium,2673,Valdosta State,Gulf South,ii,55,21,14,14,6,,,,2170,Delta State,Gulf South,ii,0,0,0,0,0,,,,,,
401328940,2021,6,regular,2021-10-09T23:00:00.000Z,false,true,false,true,,3811,Lubbers Stadium,125,Grand Valley State,GLIAC,ii,70,14,35,14,7,,,,2886,Northwood (MI),GLIAC,ii,9,6,0,3,0,,,,,,
401328717,2021,6,regular,2021-10-09T23:00:00.000Z,false,true,false,true,,3770,Jack Miller Stadium,308,Ashland,Great Midwest Athletic,ii,24,7,7,7,3,,,,2477,Ohio Dominican,Great Midwest Athletic,ii,34,10,7,0,17,,,,,,
401309565,2021,6,regular,2021-10-09T23:00:00.000Z,false,true,false,true,12105,3696,Dix Stadium,2309,Kent State,Mid-American,fbs,48,14,17,3,14,0.9967289259291753,1333,1365,2084,Buffalo,Mid-American,fbs,38,0,10,28,0,0.00327107407082472,1531,1499,6.3070674271,,
401328578,2021,6,regular,2021-10-09T23:00:00.000Z,false,true,false,true,,4424,Husky Stadium,2277,Houston Christian,Southland,fcs,17,10,0,0,7,,,,2466,Northwestern State,Southland,fcs,21,0,7,0,14,,,,,,
401309617,2021,6,regular,2021-10-09T23:00:00.000Z,false,true,false,true,25424,3975,Veterans Memorial Stadium,2653,Troy,Sun Belt,fbs,27,10,7,7,3,0.9144225865198332,1386,1388,290,Georgia Southern,Sun Belt,fbs,24,0,3,15,6,0.08557741348016679,1442,1440,6.8043654742,,
401282228,2021,6,regular,2021-10-09T23:00:00.000Z,false,true,false,true,15243,3796,Houchens Industries-L. T. Smith Stadium,98,Western Kentucky,Conference USA,fbs,46,10,14,13,9,0.24098041777499932,1384,1380,2636,UT San Antonio,Conference USA,fbs,52,14,14,14,10,0.7590195822250007,1474,1478,7.1636987181,,
401282227,2021,6,regular,2021-10-09T23:00:00.000Z,false,true,false,true,26049,3815,M. M. Roberts Stadium,2572,Southern Mississippi,Conference USA,fbs,13,7,0,0,6,0.0077826282049754695,1229,1201,2638,UTEP,Conference USA,fbs,26,7,7,7,5,0.9922173717950246,1243,1271,4.0369271996,,
401287919,2021,6,regular,2021-10-09T23:00:00.000Z,false,true,false,true,55821,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,fbs,31,7,3,14,7,0.0033942848019587577,1510,1470,2628,TCU,Big 12,fbs,52,14,21,10,7,0.9966057151980412,1630,1670,2.1307996775,,
401282099,2021,6,regular,2021-10-09T23:30:00.000Z,false,true,false,true,61690,3683,Commonwealth Stadium,96,Kentucky,SEC,fbs,42,7,7,14,14,0.3756642938710676,1614,1671,99,LSU,SEC,fbs,21,0,0,7,14,0.6243357061289324,1682,1625,3.1627484081,,
401282778,2021,6,regular,2021-10-09T23:30:00.000Z,false,true,false,true,87380,3834,Memorial Stadium,158,Nebraska,Big Ten,fbs,29,0,0,22,7,0.6191691078606149,1729,1732,130,Michigan,Big Ten,fbs,32,0,13,6,13,0.38083089213938515,1858,1855,7.0428017524,,
401282656,2021,6,regular,2021-10-09T23:30:00.000Z,false,true,false,true,65632,3799,Lane Stadium,259,Virginia Tech,ACC,fbs,29,7,6,9,7,0.2271490718862215,1571,1581,87,Notre Dame,FBS Independents,fbs,32,0,14,7,11,0.7728509281137785,1818,1808,8.6103996338,,
401329124,2021,6,regular,2021-10-10T00:00:00.000Z,false,true,false,true,,3803,Legion Field,2657,Tuskegee,SIAC,ii,15,2,7,0,6,,,,60,Morehouse,SIAC,ii,31,7,3,7,14,,,,,,
401329464,2021,6,regular,2021-10-10T00:00:00.000Z,false,true,false,true,,3633,Ben Altamirano Field,2703,Western New Mexico,Lone Star,ii,47,,,,,,,,2201,Eastern New Mexico,Lone Star,ii,50,,,,,,,,,,
401329096,2021,6,regular,2021-10-10T00:00:00.000Z,false,true,false,true,,5884,Buffalo Stadium,2704,West Texas A&M,Lone Star,ii,31,7,10,7,7,,,,2025,Angelo State,Lone Star,ii,15,3,0,6,6,,,,,,
401309871,2021,6,regular,2021-10-10T00:00:00.000Z,false,true,false,true,54088,477,Los Angeles Memorial Coliseum,30,USC,Pac-12,fbs,26,3,7,0,16,0.0022071004114349547,1651,1612,254,Utah,Pac-12,fbs,42,7,14,14,7,0.9977928995885651,1639,1678,3.2112074453,,
401329109,2021,6,regular,2021-10-10T00:00:00.000Z,false,true,false,true,,6049,"Memorial Stadium (Wichita Falls, TX)",2395,Midwestern State,Lone Star,ii,30,0,7,13,10,,,,2658,Texas A&M-Kingsville,Lone Star,ii,13,0,13,0,0,,,,,,
401329028,2021,6,regular,2021-10-10T00:00:00.000Z,false,true,false,true,,5882,Ralph Stocker Stadium,11,Colorado Mesa,Rocky Mountain,ii,49,28,14,7,0,,,,2001,Adams State,Rocky Mountain,ii,14,7,0,0,7,,,,,,
401309618,2021,6,regular,2021-10-10T00:00:00.000Z,false,true,false,true,9913,3817,Malone Stadium,2433,Louisiana Monroe,Sun Belt,fbs,21,7,0,7,7,0.008310159951610368,1042,973,2247,Georgia State,Sun Belt,fbs,55,7,21,14,13,0.9916898400483897,1263,1332,2.3629657865,,
401282103,2021,6,regular,2021-10-10T00:00:00.000Z,false,true,false,true,106815,3795,Kyle Field,245,Texas A&M,SEC,fbs,41,17,7,7,10,0.9016155918734152,1755,1762,333,Alabama,SEC,fbs,38,7,3,14,14,0.09838440812658478,2155,2148,9.4116739478,,
401328096,2021,6,regular,2021-10-10T01:00:00.000Z,false,true,false,true,,3757,Hornet Stadium,16,Sacramento State,Big Sky,fcs,41,17,7,7,10,,,,253,Southern Utah,Big Sky,fcs,20,0,7,6,7,,,,,,
401301020,2021,6,regular,2021-10-10T01:00:00.000Z,false,true,false,true,17593,3674,Skelly Field at H. A. Chapman Stadium,202,Tulsa,American Athletic,fbs,35,7,7,7,14,0.7748555249593779,1410,1424,235,Memphis,American Athletic,fbs,29,0,13,0,16,0.22514447504062207,1536,1522,7.6601214186,,
401310716,2021,6,regular,2021-10-10T01:00:00.000Z,false,true,false,true,8387,3932,Qualcomm Stadium,21,San Diego State,Mountain West,fbs,31,7,10,7,7,0.9983015124618968,1615,1635,167,New Mexico,Mountain West,fbs,7,0,0,7,0,0.0016984875381031994,1233,1213,2.0854509496,,
401310717,2021,6,regular,2021-10-10T02:30:00.000Z,false,true,false,false,21448,3816,Mackay Stadium,2440,Nevada,Mountain West,fbs,55,3,28,21,3,0.9984452438732763,1490,1522,166,New Mexico State,FBS Independents,fbs,28,7,0,0,21,0.001554756126723733,1146,1114,2.0581670110,,
401309870,2021,6,regular,2021-10-10T02:30:00.000Z,false,true,false,true,43258,3619,Arizona Stadium,12,Arizona,Pac-12,fbs,16,3,10,3,0,0.05510587039775942,1264,1253,26,UCLA,Pac-12,fbs,34,7,7,10,10,0.9448941296022406,1594,1605,4.1581773702,,
401309620,2021,7,regular,2021-10-12T23:30:00.000Z,false,true,false,true,20066,3666,Cajun Field,309,Louisiana,Sun Belt,fbs,41,20,0,7,14,0.997473074233091,1669,1746,2026,Appalachian State,Sun Belt,fbs,13,3,3,7,0,0.0025269257669090495,1700,1623,3.6971683812,,
401328554,2021,7,regular,2021-10-14T23:00:00.000Z,false,true,false,true,,3934,Southern Nazarene University Football Stadium,200,Southern Nazarene,Great American,ii,30,14,7,0,9,,,,2927,Southwestern Oklahoma,Great American,ii,22,7,12,3,0,,,,,,
401309621,2021,7,regular,2021-10-14T23:30:00.000Z,false,true,false,true,16089,6526,Hancock Whitney Stadium,6,South Alabama,Sun Belt,fbs,41,10,21,7,3,0.9986178357296778,1337,1420,290,Georgia Southern,Sun Belt,fbs,14,0,8,3,3,0.001382164270322228,1440,1357,2.8366580045,,
401301022,2021,7,regular,2021-10-14T23:30:00.000Z,false,true,false,true,30042,3805,Liberty Bowl Memorial Stadium,235,Memphis,American Athletic,fbs,35,14,14,7,0,0.9987206978213142,1522,1540,2426,Navy,American Athletic,fbs,17,7,3,7,0,0.0012793021786857706,1289,1271,2.7306502518,,
401282657,2021,7,regular,2021-10-15T23:00:00.000Z,false,true,false,true,36670,1964,Carrier Dome,183,Syracuse,ACC,fbs,14,0,7,0,7,0.2256216645052141,1431,1451,228,Clemson,ACC,fbs,17,0,14,0,3,0.774378335494786,1871,1851,6.2955512182,,
401328252,2021,7,regular,2021-10-15T23:00:00.000Z,false,true,false,false,,3921,Schoellkopf Field,172,Cornell,Ivy,fcs,34,7,21,6,0,,,,2142,Colgate,Patriot,fcs,20,7,7,0,6,,,,,,
401282231,2021,7,regular,2021-10-15T23:00:00.000Z,false,true,false,true,13123,3825,Apogee Stadium,249,North Texas,Conference USA,fbs,21,0,7,0,14,0.0025297597831865633,1175,1146,276,Marshall,Conference USA,fbs,49,14,28,0,7,0.9974702402168134,1581,1610,1.4166189486,,
