id,season,week,start_date,venue,home_team,home_points,away_team,away_conference,away_points
401012261,2018,2,2018-09-08T23:30:00.000Z,Canvas Stadium,Colorado State,34.0,Arkansas,SEC,27.0
401013329,2018,2,2018-09-08T23:30:00.000Z,TCF Bank Stadium,Minnesota,21.0,Fresno State,Mountain West,14.0
401012852,2018,2,2018-09-08T23:30:00.000Z,Memorial Stadium,Indiana,20.0,Virginia,ACC,16.0
401012263,2018,2,2018-09-08T23:30:00.000Z,Ben Hill Griffin Stadium,Florida,16.0,Kentucky,SEC,27.0
401014982,2018,2,2018-09-08T23:30:00.000Z,Foreman Field,Old Dominion,20.0,Florida International,Conference USA,28.0
401012805,2018,2,2018-09-08T23:30:00.000Z,Memorial Stadium,Illinois,34.0,Western Illinois,MVFC,14.0
401014992,2018,2,2018-09-08T23:30:00.000Z,Houchens Industries-L. T. Smith Stadium,Western Kentucky,28.0,Maine,CAA,31.0
401012262,2018,2,2018-09-08T23:30:00.000Z,Jordan-Hare Stadium,Auburn,63.0,Alabama State,SWAC,9.0
401014987,2018,2,2018-09-08T23:30:00.000Z,Apogee Stadium,North Texas,58.0,Incarnate Word,Southland,16.0
401030069,2018,2,2018-09-08T23:30:00.000Z,Hancock Stadium,Illinois State,48.0,Eastern Illinois,OVC,10.0
401019482,2018,2,2018-09-09T00:00:00.000Z,Paul Brown Stadium,Miami (OH),0.0,Cincinnati,American Athletic,21.0
401019480,2018,2,2018-09-09T00:00:00.000Z,Benson Field at Yulman Stadium,Tulane,42.0,Nicholls,Southland,17.0
401012732,2018,2,2018-09-09T00:00:00.000Z,Reser Stadium,Oregon State,48.0,Southern Utah,Big Sky,25.0
401013105,2018,2,2018-09-09T00:00:00.000Z,Heinz Field,Pittsburgh,6.0,Penn State,Big Ten,51.0
401013319,2018,2,2018-09-09T00:00:00.000Z,Darrell K Royal-Texas Memorial Stadium,Texas,28.0,Tulsa,American Athletic,21.0
401013438,2018,2,2018-09-09T00:00:00.000Z,Romney Stadium,Utah State,60.0,New Mexico State,FBS Independents,13.0
401013490,2018,2,2018-09-09T00:00:00.000Z,Boone Pickens Stadium,Oklahoma State,55.0,South Alabama,Sun Belt,13.0
401012736,2018,2,2018-09-09T00:30:00.000Z,Stanford Stadium,Stanford,17.0,USC,Pac-12,3.0
401014991,2018,2,2018-09-09T01:00:00.000Z,Sam Boyd Stadium,UNLV,52.0,UTEP,Conference USA,24.0
401022518,2018,2,2018-09-09T01:00:00.000Z,Qualcomm Stadium,San Diego State,28.0,Sacramento State,Big Sky,14.0
401030010,2018,2,2018-09-09T01:05:00.000Z,Alex G. Spanos Stadium,Cal Poly,17.0,Weber State,Big Sky,24.0
401030434,2018,2,2018-09-09T02:00:00.000Z,Aggie Stadium,UC Davis,54.0,San Diego,Pioneer,21.0
401012735,2018,2,2018-09-09T02:15:00.000Z,LaVell Edwards Stadium,BYU,18.0,California,Pac-12,21.0
401019483,2018,2,2018-09-09T02:15:00.000Z,Albertsons Stadium,Boise State,62.0,Connecticut,American Athletic,7.0
401012727,2018,2,2018-09-09T02:45:00.000Z,Sun Devil Stadium,Arizona State,16.0,Michigan State,Big Ten,13.0
401012734,2018,2,2018-09-09T03:00:00.000Z,Martin Stadium,Washington State,31.0,San José State,Mountain West,0.0
401014988,2018,2,2018-09-09T03:59:00.000Z,Aloha Stadium,Hawai'i,43.0,Rice,Conference USA,29.0
401021659,2018,3,2018-09-12T18:00:00.000Z,Barker-Lane Stadium,Campbell,21.0,Coastal Carolina,Sun Belt,58.0
401014993,2018,3,2018-09-13T20:00:00.000Z,Jerry Richardson Stadium,Charlotte,28.0,Old Dominion,Conference USA,25.0
401029952,2018,3,2018-09-13T21:00:00.000Z,DeGol Field,St Francis (PA),27.0,Richmond,CAA,35.0
401013109,2018,3,2018-09-13T21:30:00.000Z,BB&T Field,Wake Forest,34.0,Boston College,ACC,41.0
401030368,2018,3,2018-09-13T23:00:00.000Z,Richardson Stadium,Davidson,91.0,Guilford,Old Dominion,61.0
401029913,2018,3,2018-09-13T23:00:00.000Z,Bridgeforth Stadium,James Madison,73.0,Robert Morris,NEC,7.0
401022519,2018,3,2018-09-14T00:00:00.000Z,Romney Stadium,Utah State,73.0,Tennessee Tech,OVC,12.0
401030259,2018,3,2018-09-14T18:30:00.000Z,Alumni Memorial Field,VMI,24.0,East Tennessee State,Southern,27.0
401029988,2018,3,2018-09-14T22:00:00.000Z,Ernest W. Spangler Stadium,Gardner-Webb,10.0,Western Carolina,Southern,28.0
401019484,2018,3,2018-09-14T23:00:00.000Z,Liberty Bowl Memorial Stadium,Memphis,59.0,Georgia State,Sun Belt,22.0
401029826,2018,3,2018-09-15T02:05:00.000Z,Alex G. Spanos Stadium,Cal Poly,44.0,Brown,Ivy,15.0
401013337,2018,3,2018-09-15T16:00:00.000Z,Memorial Stadium,Nebraska,19.0,Troy,Sun Belt,24.0
401012822,2018,3,2018-09-15T16:00:00.000Z,Memorial Stadium,Kansas,55.0,Rutgers,Big Ten,14.0
401013350,2018,3,2018-09-15T16:00:00.000Z,Beaver Stadium,Penn State,63.0,Kent State,Mid-American,10.0
401013111,2018,3,2018-09-15T16:00:00.000Z,Carrier Dome,Syracuse,30.0,Florida State,ACC,7.0
401013114,2018,3,2018-09-15T16:00:00.000Z,Glass Bowl,Toledo,24.0,Miami,ACC,49.0
401013039,2018,3,2018-09-15T16:00:00.000Z,Jack Trice Stadium,Iowa State,27.0,Oklahoma,Big 12,37.0
401012281,2018,3,2018-09-15T16:00:00.000Z,Neyland Stadium,Tennessee,24.0,UTEP,Conference USA,0.0
401030553,2018,3,2018-09-15T16:00:00.000Z,Arthur J. Rooney Athletic Field,Duquesne,31.0,Dayton,Pioneer,26.0
401029861,2018,3,2018-09-15T16:00:00.000Z,Harvard Stadium,Harvard,36.0,San Diego,Pioneer,14.0
401013368,2018,3,2018-09-15T16:00:00.000Z,Blaik Field at Michie Stadium,Army,28.0,Hawai'i,Mountain West,21.0
401012275,2018,3,2018-09-15T16:00:00.000Z,Sanford Stadium,Georgia,49.0,Middle Tennessee,Conference USA,7.0
401013110,2018,3,2018-09-15T16:00:00.000Z,Memorial Stadium,Clemson,38.0,Georgia Southern,Sun Belt,7.0
401012874,2018,3,2018-09-15T16:00:00.000Z,Maryland Stadium,Maryland,14.0,Temple,American Athletic,35.0
401012853,2018,3,2018-09-15T16:00:00.000Z,Memorial Stadium,Indiana,38.0,Ball State,Mid-American,10.0
401012276,2018,3,2018-09-15T16:00:00.000Z,Commonwealth Stadium,Kentucky,48.0,Murray State,OVC,10.0
401019486,2018,3,2018-09-15T16:00:00.000Z,Rentschler Field,Connecticut,56.0,Rhode Island,CAA,49.0
401013112,2018,3,2018-09-15T16:30:00.000Z,Heinz Field,Pittsburgh,24.0,Georgia Tech,ACC,19.0
401014996,2018,3,2018-09-15T17:00:00.000Z,Legion Field,UAB,31.0,Tulane,American Athletic,24.0
401029876,2018,3,2018-09-15T17:05:00.000Z,Fitton Field,Holy Cross,31.0,Yale,Ivy,28.0
401029853,2018,3,2018-09-15T17:30:00.000Z,Memorial Field,Dartmouth,41.0,Georgetown,Patriot,0.0
401030582,2018,3,2018-09-15T18:00:00.000Z,Drake Stadium,Drake,52.0,Missouri S&T,Great Lakes,12.0
401030184,2018,3,2018-09-15T18:00:00.000Z,Stambaugh Stadium,Youngstown State,42.0,Valparaiso,Pioneer,7.0
401012747,2018,3,2018-09-15T18:00:00.000Z,Stanford Stadium,Stanford,30.0,UC Davis,Big Sky,10.0
401012283,2018,3,2018-09-15T18:30:00.000Z,Notre Dame Stadium,Notre Dame,22.0,Vanderbilt,SEC,17.0
401030277,2018,3,2018-09-15T19:00:00.000Z,Seibert Stadium,Samford,24.0,Mercer,Southern,30.0
401029867,2018,3,2018-09-15T19:00:00.000Z,Franklin Field,Pennsylvania,34.0,Bucknell,Patriot,17.0
401030397,2018,3,2018-09-15T19:00:00.000Z,Bobcat Stadium,Montana State,47.0,Wagner,NEC,24.0
401030107,2018,3,2018-09-15T19:00:00.000Z,Plaster Sports Complex,Missouri State,40.0,Northern Arizona,Big Sky,8.0
401013028,2018,3,2018-09-15T19:30:00.000Z,McLane Stadium,Baylor,27.0,Duke,ACC,40.0
401020679,2018,3,2018-09-15T19:30:00.000Z,Brigham Field at Huskie Stadium,Northern Illinois,24.0,Central Michigan,Mid-American,16.0
401013330,2018,3,2018-09-15T19:30:00.000Z,TCF Bank Stadium,Minnesota,26.0,Miami (OH),Mid-American,3.0
401013491,2018,3,2018-09-15T19:30:00.000Z,Boone Pickens Stadium,Oklahoma State,44.0,Boise State,Mountain West,21.0
401012890,2018,3,2018-09-15T19:30:00.000Z,Michigan Stadium,Michigan,45.0,SMU,American Athletic,20.0
401013356,2018,3,2018-09-15T19:30:00.000Z,Camp Randall Stadium,Wisconsin,21.0,BYU,FBS Independents,24.0
401012273,2018,3,2018-09-15T19:30:00.000Z,Jordan-Hare Stadium,Auburn,21.0,LSU,SEC,22.0
401012806,2018,3,2018-09-15T19:30:00.000Z,Soldier Field,Illinois,19.0,South Florida,American Athletic,25.0
401029745,2018,3,2018-09-15T19:30:00.000Z,Fargodome,North Dakota State,38.0,North Alabama,FCS Independents,7.0
401029845,2018,3,2018-09-15T19:30:00.000Z,Delaware Stadium,Delaware,27.0,Cornell,Ivy,10.0
401029962,2018,3,2018-09-15T19:30:00.000Z,Villanova Stadium,Villanova,35.0,Towson,CAA,45.0
401019487,2018,3,2018-09-15T19:30:00.000Z,Navy-Marine Corps Memorial Stadium,Navy,51.0,Lehigh,Patriot,21.0
401022520,2018,3,2018-09-15T20:00:00.000Z,War Memorial Stadium,Wyoming,17.0,Wofford,Southern,14.0
401020681,2018,3,2018-09-15T20:00:00.000Z,Doyt Perry Stadium,Bowling Green,42.0,Eastern Kentucky,OVC,35.0
401030416,2018,3,2018-09-15T20:00:00.000Z,Nottingham Field,Northern Colorado,25.0,Sacramento State,Big Sky,28.0
401030173,2018,3,2018-09-15T20:00:00.000Z,Hanson Field,Western Illinois,31.0,Montana,Big Sky,27.0
401012274,2018,3,2018-09-15T20:00:00.000Z,Ben Hill Griffin Stadium,Florida,48.0,Colorado State,Mountain West,10.0
401012272,2018,3,2018-09-15T20:00:00.000Z,Donald W. Reynolds Razorback Stadium Frank Broyles Field,Arkansas,17.0,North Texas,Conference USA,44.0
401013058,2018,3,2018-09-15T20:00:00.000Z,Bill Snyder Family Football Stadium,Kansas State,41.0,UT San Antonio,Conference USA,17.0
401030250,2018,3,2018-09-15T20:00:00.000Z,Graham Stadium,UT Martin,24.0,Chattanooga,Southern,34.0
401013323,2018,3,2018-09-15T20:15:00.000Z,Jones AT&T Stadium,Texas Tech,63.0,Houston,American Athletic,49.0
401013117,2018,3,2018-09-15T20:30:00.000Z,Vanderbilt Stadium,Virginia,45.0,Ohio,Mid-American,31.0
401030473,2018,3,2018-09-15T21:00:00.000Z,Bragg Memorial Stadium,Florida A&M,16.0,Jackson State,SWAC,18.0
401029995,2018,3,2018-09-15T21:00:00.000Z,Fifth Third Bank Stadium,Kennesaw State,62.0,Alabama State,SWAC,13.0
401029836,2018,3,2018-09-15T21:00:00.000Z,Arute Field,Central Connecticut,24.0,Columbia,Ivy,41.0
401012743,2018,3,2018-09-15T21:00:00.000Z,Autzen Stadium,Oregon,35.0,San José State,Mountain West,22.0
401012741,2018,3,2018-09-15T21:00:00.000Z,Folsom Field,Colorado,45.0,New Hampshire,CAA,14.0
401030537,2018,3,2018-09-15T22:00:00.000Z,Bulldog Stadium,Bryant,37.0,Marist,Pioneer,27.0
401030199,2018,3,2018-09-15T22:00:00.000Z,Jayne Stadium,Morehead State,40.0,Austin Peay,OVC,78.0
401020682,2018,3,2018-09-15T22:00:00.000Z,UB Stadium,Buffalo,35.0,Eastern Michigan,Mid-American,28.0
401030002,2018,3,2018-09-15T22:00:00.000Z,Fisher Field,Lafayette,20.0,Monmouth,Big South,24.0
401029957,2018,3,2018-09-15T22:00:00.000Z,Coffey Field,Fordham,6.0,Stony Brook,CAA,28.0
401029872,2018,3,2018-09-15T22:00:00.000Z,Butler Bowl,Butler,7.0,Princeton,Ivy,50.0
401014994,2018,3,2018-09-15T22:00:00.000Z,FAU Stadium,Florida Atlantic,49.0,Bethune-Cookman,MEAC,28.0
401012746,2018,3,2018-09-15T22:00:00.000Z,California Memorial Stadium,California,45.0,Idaho State,Big Sky,23.0
401019485,2018,3,2018-09-15T23:00:00.000Z,Nippert Stadium,Cincinnati,63.0,Alabama A&M,SWAC,7.0
401020680,2018,3,2018-09-15T23:00:00.000Z,Waldo Stadium,Western Michigan,68.0,Delaware State,MEAC,0.0
401012277,2018,3,2018-09-15T23:00:00.000Z,Vaught-Hemingway Stadium,Ole Miss,7.0,Alabama,SEC,62.0
401030126,2018,3,2018-09-15T23:00:00.000Z,Husky Stadium,Houston Christian,13.0,Abilene Christian,Southland,38.0
401030156,2018,3,2018-09-15T23:00:00.000Z,Coughlin-Alumni Stadium,South Dakota State,90.0,Arkansas-Pine Bluff,SWAC,6.0
401030160,2018,3,2018-09-15T23:00:00.000Z,Saluki Stadium,Southern Illinois,44.0,Southeast Missouri State,OVC,48.0
401030185,2018,3,2018-09-15T23:00:00.000Z,Gayle and Tom Benson Stadium,Incarnate Word,31.0,Stephen F. Austin,Southland,7.0
401030193,2018,3,2018-09-15T23:00:00.000Z,Provost Umphrey Stadium,Lamar,48.0,Northwestern State,Southland,49.0
401030209,2018,3,2018-09-15T23:00:00.000Z,Cowboy Stadium,McNeese,20.0,Nicholls,Southland,10.0
401030226,2018,3,2018-09-15T23:00:00.000Z,Bowers Stadium,Sam Houston State,23.0,North Dakota,FCS Independents,24.0
401030455,2018,3,2018-09-15T23:00:00.000Z,Jack Spinks Stadium,Alcorn State,27.0,Texas Southern,SWAC,15.0
401021660,2018,3,2018-09-15T23:00:00.000Z,Ladd Peebles Stadium,South Alabama,41.0,Texas State,Sun Belt,31.0
401030098,2018,3,2018-09-15T23:00:00.000Z,O'Brien Stadium,Eastern Illinois,41.0,Indiana State,MVFC,55.0
401019488,2018,3,2018-09-15T23:00:00.000Z,Skelly Field at H. A. Chapman Stadium,Tulsa,20.0,Arkansas State,Sun Belt,29.0
401029806,2018,3,2018-09-15T23:00:00.000Z,Bob Ford Field,Albany,30.0,Morgan State,MEAC,27.0
401012744,2018,3,2018-09-15T23:00:00.000Z,Mackay Stadium,Nevada,37.0,Oregon State,Pac-12,35.0
401012278,2018,3,2018-09-15T23:30:00.000Z,Davis Wade Stadium,Mississippi State,56.0,Louisiana,Sun Belt,10.0
401013113,2018,3,2018-09-15T23:30:00.000Z,Papa John's Cardinal Stadium,Louisville,20.0,Western Kentucky,Conference USA,17.0
401012282,2018,3,2018-09-15T23:30:00.000Z,Kyle Field,Texas A&M,48.0,Louisiana Monroe,Sun Belt,10.0
401013343,2018,3,2018-09-15T23:30:00.000Z,Ryan Field,Northwestern,34.0,Akron,Mid-American,39.0
401012279,2018,3,2018-09-15T23:30:00.000Z,Ross-Ade Stadium,Purdue,37.0,Missouri,SEC,40.0
401013359,2018,3,2018-09-15T23:30:00.000Z,FIU Stadium,Florida International,63.0,UMass,FBS Independents,24.0
401012864,2018,3,2018-09-15T23:30:00.000Z,Kinnick Stadium,Iowa,38.0,Northern Iowa,MVFC,14.0
401012745,2018,3,2018-09-16T00:00:00.000Z,Martin Stadium,Washington State,59.0,Eastern Washington,Big Sky,24.0
401030119,2018,3,2018-09-16T00:00:00.000Z,Stewart Stadium,Weber State,27.0,South Dakota,MVFC,10.0
401013074,2018,3,2018-09-16T00:00:00.000Z,AT&T Stadium,TCU,28.0,Ohio State,Big Ten,40.0
401013439,2018,3,2018-09-16T00:00:00.000Z,Aggie Memorial Stadium,New Mexico State,25.0,New Mexico,Mountain West,42.0
401030164,2018,3,2018-09-16T00:00:00.000Z,Strawberry Stadium,Southeastern Louisiana,25.0,Central Arkansas,Southland,33.0
401012739,2018,3,2018-09-16T00:00:00.000Z,Darrell K Royal-Texas Memorial Stadium,Texas,37.0,USC,Pac-12,14.0
401022521,2018,3,2018-09-16T02:00:00.000Z,Sam Boyd Stadium,UNLV,46.0,Prairie View,SWAC,17.0
401012742,2018,3,2018-09-16T02:10:00.000Z,Rice-Eccles Stadium,Utah,7.0,Washington,Pac-12,21.0
401012740,2018,3,2018-09-16T02:30:00.000Z,Rose Bowl,UCLA,14.0,Fresno State,Mountain West,38.0
401012738,2018,3,2018-09-16T02:30:00.000Z,Qualcomm Stadium,San Diego State,28.0,Arizona State,Pac-12,21.0
401012737,2018,3,2018-09-16T03:00:00.000Z,Arizona Stadium,Arizona,62.0,Southern Utah,Big Sky,31.0
401019489,2018,4,2018-09-20T23:30:00.000Z,Lincoln Financial Field,Temple,31.0,Tulsa,American Athletic,17.0
401019490,2018,4,2018-09-21T23:00:00.000Z,Bright House Networks Stadium,UCF,56.0,Florida Atlantic,Conference USA,36.0
401029827,2018,4,2018-09-21T23:00:00.000Z,Brown Stadium,Brown,17.0,Harvard,Ivy,31.0
401012807,2018,4,2018-09-22T01:00:00.000Z,Memorial Stadium,Illinois,24.0,Penn State,Big Ten,63.0
401012748,2018,4,2018-09-22T02:30:00.000Z,Los Angeles Memorial Coliseum,USC,39.0,Washington State,Pac-12,36.0
401012289,2018,4,2018-09-22T16:00:00.000Z,Faurot Field,Missouri,29.0,Georgia,SEC,43.0
401019495,2018,4,2018-09-22T16:00:00.000Z,Gerald J. Ford Stadium,SMU,31.0,Navy,American Athletic,30.0
401020685,2018,4,2018-09-22T16:00:00.000Z,Glass Bowl,Toledo,63.0,Nevada,Mountain West,44.0
401012823,2018,4,2018-09-22T16:00:00.000Z,High Point Solutions Stadium,Rutgers,13.0,Buffalo,Mid-American,42.0
401012875,2018,4,2018-09-22T16:00:00.000Z,Maryland Stadium,Maryland,42.0,Minnesota,Big Ten,13.0
401013119,2018,4,2018-09-22T16:00:00.000Z,Ross-Ade Stadium,Purdue,30.0,Boston College,ACC,13.0
401013040,2018,4,2018-09-22T16:00:00.000Z,Jack Trice Stadium,Iowa State,26.0,Akron,Mid-American,13.0
401012891,2018,4,2018-09-22T16:00:00.000Z,Michigan Stadium,Michigan,56.0,Nebraska,Big Ten,10.0
401013129,2018,4,2018-09-22T16:00:00.000Z,BB&T Field,Wake Forest,27.0,Notre Dame,FBS Independents,56.0
401019491,2018,4,2018-09-22T16:00:00.000Z,Nippert Stadium,Cincinnati,34.0,Ohio,Mid-American,30.0
401012288,2018,4,2018-09-22T16:00:00.000Z,Vaught-Hemingway Stadium,Ole Miss,38.0,Kent State,Mid-American,17.0
401013125,2018,4,2018-09-22T16:20:00.000Z,Kenan Memorial Stadium,North Carolina,38.0,Pittsburgh,ACC,35.0
401013123,2018,4,2018-09-22T16:30:00.000Z,Scott Stadium,Virginia,27.0,Louisville,ACC,3.0
401030341,2018,4,2018-09-22T17:00:00.000Z,Coffey Field,Fordham,13.0,Central Connecticut,NEC,24.0
401029935,2018,4,2018-09-22T17:00:00.000Z,Andy Kerr Stadium,Colgate,45.0,Lafayette,Patriot,0.0
401030369,2018,4,2018-09-22T17:00:00.000Z,Welcome Stadium,Dayton,42.0,Davidson,Pioneer,21.0
401030538,2018,4,2018-09-22T17:00:00.000Z,Bulldog Stadium,Bryant,49.0,Robert Morris,NEC,46.0
401030596,2018,4,2018-09-22T17:00:00.000Z,Spec Martin Municipal Stadium,Stetson,19.0,Marist,Pioneer,14.0
401029854,2018,4,2018-09-22T17:05:00.000Z,Fitton Field,Holy Cross,14.0,Dartmouth,Ivy,34.0
401030609,2018,4,2018-09-22T18:00:00.000Z,Brown Field,Valparaiso,20.0,Truman State,Great Lakes,34.0
401029837,2018,4,2018-09-22T18:00:00.000Z,Cooper Field,Georgetown,15.0,Columbia,Ivy,23.0
401029746,2018,4,2018-09-22T18:00:00.000Z,Fargodome,North Dakota State,38.0,Delaware,CAA,10.0
401020686,2018,4,2018-09-22T18:00:00.000Z,Georgia State Stadium,Georgia State,15.0,Western Michigan,Mid-American,34.0
401015000,2018,4,2018-09-22T19:00:00.000Z,Scheumann Stadium,Ball State,20.0,Western Kentucky,Conference USA,28.0
401020811,2018,4,2018-09-22T19:00:00.000Z,Doyt Perry Stadium,Bowling Green,23.0,Miami (OH),Mid-American,38.0
401020684,2018,4,2018-09-22T19:00:00.000Z,Kelly/Shorts Stadium,Central Michigan,17.0,Maine,CAA,5.0
401030391,2018,4,2018-09-22T19:00:00.000Z,Washington-Grizzly Stadium,Montana,41.0,Sacramento State,Big Sky,34.0
401030227,2018,4,2018-09-22T19:00:00.000Z,O'Brien Stadium,Eastern Illinois,40.0,Tennessee State,OVC,41.0
401030200,2018,4,2018-09-22T19:00:00.000Z,Graham Stadium,UT Martin,37.0,Austin Peay,OVC,7.0
401029868,2018,4,2018-09-22T19:00:00.000Z,Franklin Field,Pennsylvania,30.0,Lehigh,Patriot,10.0
401030489,2018,4,2018-09-22T19:00:00.000Z,Lucas Oil Stadium,Bethune-Cookman,35.0,Howard,MEAC,41.0
401022523,2018,4,2018-09-22T19:00:00.000Z,Canvas Stadium,Colorado State,19.0,Illinois State,MVFC,35.0
401029846,2018,4,2018-09-22T19:00:00.000Z,Schoellkopf Field,Cornell,24.0,Yale,Ivy,30.0
401029914,2018,4,2018-09-22T19:30:00.000Z,Bridgeforth Stadium,James Madison,51.0,William & Mary,CAA,0.0
401030260,2018,4,2018-09-22T19:30:00.000Z,E. J. Whitmire Stadium,Western Carolina,52.0,VMI,Southern,50.0
401021661,2018,4,2018-09-22T19:30:00.000Z,Kidd Brewer Stadium,Appalachian State,72.0,Gardner-Webb,Big South,7.0
401013121,2018,4,2018-09-22T19:30:00.000Z,Wallace Wade Stadium,Duke,55.0,North Carolina Central,MEAC,13.0
401013120,2018,4,2018-09-22T19:30:00.000Z,Bobby Dodd Stadium at Historic Grant Field,Georgia Tech,21.0,Clemson,ACC,49.0
401013346,2018,4,2018-09-22T19:30:00.000Z,Ohio Stadium,Ohio State,49.0,Tulane,American Athletic,6.0
401013029,2018,4,2018-09-22T19:30:00.000Z,McLane Stadium,Baylor,26.0,Kansas,Big 12,7.0
401012284,2018,4,2018-09-22T19:30:00.000Z,Bryant Denny Stadium,Alabama,45.0,Texas A&M,SEC,23.0
401013128,2018,4,2018-09-22T19:30:00.000Z,Foreman Field,Old Dominion,49.0,Virginia Tech,ACC,35.0
401013122,2018,4,2018-09-22T19:30:00.000Z,Bobby Bowden Field at Doak Campbell Stadium,Florida State,37.0,Northern Illinois,Mid-American,19.0
401013059,2018,4,2018-09-22T19:30:00.000Z,Mountaineer Field at Milan Puskar Stadium,West Virginia,35.0,Kansas State,Big 12,6.0
401013124,2018,4,2018-09-22T19:30:00.000Z,Hard Rock Stadium,Miami,31.0,Florida International,Conference USA,17.0
401013360,2018,4,2018-09-22T19:30:00.000Z,Warren McGuirk Alumni Stadium,UMass,49.0,Charlotte,Conference USA,31.0
401012291,2018,4,2018-09-22T20:00:00.000Z,Vanderbilt Stadium,Vanderbilt,14.0,South Carolina,SEC,37.0
401013127,2018,4,2018-09-22T20:00:00.000Z,Carrier Dome,Syracuse,51.0,Connecticut,American Athletic,21.0
401012750,2018,4,2018-09-22T20:00:00.000Z,Reser Stadium,Oregon State,14.0,Arizona,Pac-12,35.0
401030267,2018,4,2018-09-22T20:00:00.000Z,Five Star Stadium at the Moye Complex,Mercer,31.0,The Citadel,Southern,38.0
401030235,2018,4,2018-09-22T20:00:00.000Z,Roy Kidd Stadium,Eastern Kentucky,23.0,Southeast Missouri State,OVC,14.0
401030011,2018,4,2018-09-22T20:05:00.000Z,Roos Field,Eastern Washington,70.0,Cal Poly,Big Sky,17.0
401013075,2018,4,2018-09-22T20:30:00.000Z,Darrell K Royal-Texas Memorial Stadium,Texas,31.0,TCU,Big 12,16.0
401029873,2018,4,2018-09-22T20:30:00.000Z,Princeton University Stadium,Princeton,51.0,Monmouth,Big South,9.0
401030113,2018,4,2018-09-22T21:00:00.000Z,UNI-Dome,Northern Iowa,44.0,Hampton,FCS Independents,0.0
401030324,2018,4,2018-09-22T21:00:00.000Z,Alerus Center,North Dakota,21.0,Idaho State,Big Sky,25.0
401030439,2018,4,2018-09-22T21:00:00.000Z,Ace W. Mumford Stadium,Alabama A&M,27.0,Southern,SWAC,29.0
401030398,2018,4,2018-09-22T21:05:00.000Z,Hillsboro Stadium,Portland State,23.0,Montana State,Big Sky,43.0
401030222,2018,4,2018-09-22T21:30:00.000Z,Manning Field at John L. Guidry Stadium,Nicholls,27.0,Sam Houston State,Southland,7.0
401029953,2018,4,2018-09-22T22:00:00.000Z,Kenneth P. LaValle Stadium,Stony Brook,36.0,Richmond,CAA,10.0
401029881,2018,4,2018-09-22T22:00:00.000Z,Villanova Stadium,Villanova,49.0,Bucknell,Patriot,7.0
401013450,2018,4,2018-09-22T22:00:00.000Z,Williams Stadium,Liberty,7.0,North Texas,Conference USA,47.0
401030563,2018,4,2018-09-22T22:00:00.000Z,Wagner College Stadium,Wagner,14.0,Sacred Heart,NEC,41.0
401030520,2018,4,2018-09-22T22:00:00.000Z,Oliver C. Dawson Stadium,South Carolina State,7.0,Norfolk State,MEAC,17.0
401030514,2018,4,2018-09-22T22:00:00.000Z,Aggie Stadium,North Carolina A&T,13.0,Morgan State,MEAC,16.0
401030507,2018,4,2018-09-22T22:00:00.000Z,Bragg Memorial Stadium,Florida A&M,31.0,Savannah State,MEAC,13.0
401029996,2018,4,2018-09-22T22:00:00.000Z,Fifth Third Bank Stadium,Kennesaw State,70.0,Clark Atlanta,SIAC,13.0
401029970,2018,4,2018-09-22T22:00:00.000Z,Barker-Lane Stadium,Campbell,42.0,Shaw,CIAA,0.0
401029905,2018,4,2018-09-22T22:00:00.000Z,Buccaneer Field,Charleston Southern,22.0,Elon,CAA,31.0
401016406,2018,4,2018-09-22T22:00:00.000Z,LaVell Edwards Stadium,BYU,30.0,McNeese,Southland,3.0
401030194,2018,4,2018-09-22T23:00:00.000Z,Provost Umphrey Stadium,Lamar,24.0,Southeastern Louisiana,Southland,30.0
401030127,2018,4,2018-09-22T23:00:00.000Z,Homer Bryce Stadium,Stephen F. Austin,24.0,Abilene Christian,Southland,21.0
